40,15668,timeout,447,100,152.07,6,7,0.9504,0,1.026789,49,22,205,192,50,11,121,16,47,"NA:N,SA:N",0E1|1A6|2A20|3E2|4A1|5A1|6E8|7A20|8E1|9E7|10E2|11A1|12E1
41,16075,timeout,407,100,159.84,10,3,0.9491,0,1.076218,65,21,184,173,50,11,105,9,44,"NA:N,SA:A",0E1|1E1|2A4|3A1|4A1|5A2|6E19|7A7|8A4|9A7|10A17|11A20|12A2
42,16450,timeout,375,100,259.59,4,8,0.9479,0,1.070323,19,39,150,175,50,18,100,22,35,"NA:N,SA:N",0E1|1E1|2A3|3E1|4E16|5A1|6A1|7A14|8E12|9E3|10E3|11N1|12E2
43,16799,timeout,349,100,66.42,8,4,0.9468,0,1.082582,101,56,190,109,50,1,50,2,49,"NA:N,SA:N",0A20|1A20|2A14|3A8|4A1|5A17|6A18|7A3|8E20|9E12|10E12|11N1|12E12
44,17173,timeout,374,100,175.54,7,5,0.9456,0,1.011268,54,27,170,154,50,10,85,12,45,"NA:N,SA:N",0A1|1A20|2A12|3E6|4A17|5A1|6A2|7A1|8E9|9E6|10E3|11N1|12E3
45,17536,timeout,363,100,133.96,5,7,0.9445,0,0.980307,34,37,150,163,50,12,95,14,46,"NA:N,SA:N",0E1|1E1|2A5|3E1|4A1|5A6|6E18|7A2|8A20|9E11|10E3|11N1|12E2
46,17894,timeout,358,100,113.64,7,5,0.9433,0,0.995576,61,41,170,138,50,7,73,9,49,"NA:N,SA:N",0A2|1A20|2A4|3A6|4A8|5A20|6E12|7A1|8E12|9E9|10E4|11N1|12E4
47,18288,timeout,394,100,282.10,7,5,0.9421,0,1.011650,14,25,150,194,50,20,116,22,42,"NA:N,SA:N",0A7|1E3|2A1|3A1|4A2|5A1|6A1|7E14|8A1|9E4|10E2|11N1|12E2
48,18731,timeout,443,100,239.01,11,2,0.9407,0,1.016387,100,16,224,169,50,13,96,13,46,"NA:N,SA:A",0A3|1A16|2A1|3E3|4A1|5A3|6E13|7A9|8A8|9A10|10A20|11A20|12A9
49,19131,timeout,400,100,254.59,8,4,0.9394,0,1.012739,106,28,207,143,50,11,75,10,47,"NA:N,SA:N",0A7|1A20|2A20|3A4|4A9|5A14|6A19|7A13|8E8|9E14|10E3|11N1|12E3
50,19512,timeout,381,100,156.32,6,6,0.9382,0,1.045273,21,22,155,176,50,11,106,15,46,"NA:N,SA:N",0A4|1A1|2A1|3E3|4A13|5A1|6E9|7A1|8E2|9E3|10E2|11N1|12E3
51,19880,timeout,368,100,84.94,7,5,0.9370,0,1.034916,50,29,165,153,50,6,89,8,44,"NA:N,SA:N",0E3|1A17|2A19|3E15|4A1|5A1|6A4|7A7|8A1|9E5|10E3|11N1|12E3
52,20258,timeout,378,100,169.65,7,5,0.9358,0,0.965074,20,32,153,176,49,12,106,13,47,"NA:N,SA:N",0A1|1A4|2A2|3E3|4A1|5A1|6E17|7A1|8A10|9E4|10E4|11N1|12E4
53,20648,timeout,390,100,124.16,9,3,0.9346,0,0.998062,62,22,190,150,50,6,86,6,45,"NA:A,SA:N",0A1|1A14|2A20|3A3|4A1|5A7|6A1|7A14|8A1|9E13|10E5|11N1|12E4
54,21055,timeout,407,100,97.74,9,4,0.9333,0,1.025722,18,22,169,188,50,9,118,11,43,"NA:N,SA:A",0A1|1E3|2A1|3E1|4E16|5A1|6E2|7A1|8A1|9A3|10A2|11A5|12A3
55,21424,timeout,369,100,76.22,3,9,0.9322,0,0.951059,28,36,152,167,50,9,100,14,41,"NA:N,SA:N",0E1|1E1|2A4|3E1|4E4|5A20|6E14|7A4|8E8|9E2|10E3|11N1|12E2
56,21805,timeout,381,100,57.47,2,11,0.9310,0,0.956929,15,88,150,181,50,9,113,17,39,"NA:E,SA:N",0E5|1E5|2E5|3E5|4E5|5E4|6E4|7E4|8E11|9E20|10A10|11A5|12E20
57,22219,timeout,414,100,316.05,10,3,0.9296,0,0.990374,60,14,180,184,50,18,107,17,44,"NA:N,SA:A",0E1|1A1|2A1|3E1|4A2|5A4|6E12|7A1|8A3|9A4|10A20|11A20|12A4
58,22577,timeout,358,100,78.28,7,5,0.9285,0,1.018868,34,29,155,153,50,6,89,8,48,"NA:N,SA:N",0A6|1A3|2A8|3A1|4A11|5A1|6E3|7A4|8E16|9E5|10E3|11N1|12E2
59,23021,timeout,444,100,35.12,1,11,0.9271,0,1.002008,7,33,194,213,37,7,135,15,29,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E3|5E4|6E5|7A7|8E5|9E8|10E2|11N1|12E2
60,23393,timeout,372,100,193.51,7,6,0.9259,0,0.977576,51,30,160,162,50,12,92,14,46,"NA:N,SA:N",0E1|1E1|2A2|3A1|4E9|5A20|6E11|7A20|8A3|9A1|10E4|11A4|12E4
61,23757,timeout,364,100,33.34,7,5,0.9248,0,1.047443,60,31,175,139,50,3,78,5,48,"NA:N,SA:N",0A13|1A1|2A8|3E14|4A5|5A17|6A1|7A15|8E2|9E7|10E3|11N1|12E5
62,24131,timeout,374,100,77.89,3,9,0.9236,0,0.997154,9,45,150,174,50,9,108,14,48,"NA:N,SA:N",0E1|1E1|2E1|3E13|4E9|5A1|6E9|7A1|8A7|9E7|10E2|11N1|12E2
63,24443,timeout,312,100,25.36,4,8,0.9226,0,0.961260,74,75,155,107,50,2,47,7,47,"NA:N,SA:N",0E1|1E11|2A19|3E6|4A16|5A19|6E20|7A20|8E13|9E8|10E8|11N1|12E8
64,24843,timeout,400,100,176.54,6,7,0.9213,0,0.958224,33,19,169,181,50,12,110,16,49,"NA:N,SA:A",0E1|1E1|2E1|3E1|4E1|5E1|6E13|7A2|8A17|9A3|10A6|11A4|12A1
65,25207,timeout,364,100,171.36,5,7,0.9202,0,0.988977,36,16,150,164,50,12,95,14,45,"NA:N,SA:N",0E1|1E1|2A10|3E4|4E5|5A17|6A2|7A1|8A6|9E1|10E2|11N1|12E2
66,25581,timeout,374,100,98.17,6,6,0.9190,0,0.962592,16,28,152,172,50,10,104,12,44,"NA:N,SA:N",0E1|1E3|2A4|3A1|4A6|5A3|6E19|7A1|8A1|9E2|10E2|11N1|12E1
67,25914,timeout,333,100,21.88,6,6,0.9179,0,0.957383,55,38,152,131,50,2,71,4,46,"NA:N,SA:N",0A8|1A20|2A3|3E18|4A20|5A2|6E9|7A2|8E1|9E3|10E3|11N1|12E4
68,26245,loss,331,87,-30.70,0,13,0.9169,0,0.999086,0,84,136,155,40,5,93,15,27,"NA:E,SA:E",0E3|1E3|2E3|3E9|4E4|5E3|6E3|7E7|8E6|9E11|10E13|11E3|12E16
69,26634,timeout,389,100,152.28,8,4,0.9157,0,0.967298,116,24,205,134,50,6,70,7,49,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A9|5A3|6A5|7A19|8E3|9E11|10E5|11N1|12E5
70,27007,timeout,373,100,235.30,8,5,0.9145,0,1.007624,26,23,152,171,50,16,97,17,45,"NA:N,SA:A",0E1|1E1|2A2|3E2|4E4|5A1|6E15|7A1|8A1|9A11|10A1|11A4|12A5
71,27393,timeout,386,100,240.68,11,2,0.9133,0,0.962675,34,22,152,184,50,16,109,14,42,"NA:A,SA:N",0A3|1A1|2A6|3A1|4A1|5A8|6A2|7A1|8A3|9E2|10E20|11A1|12A7
72,27775,timeout,382,100,256.09,11,2,0.9120,0,1.022904,58,25,171,161,50,14,89,12,44,"NA:N,SA:A",0A2|1A2|2A4|3E9|4A9|5A4|6E16|7A4|8A1|9A1|10A18|11A10|12A3
73,28133,timeout,358,100,69.95,5,7,0.9109,0,1.009490,49,45,155,153,50,7,88,11,47,"NA:N,SA:N",0E1|1E7|2A19|3E1|4A1|5A20|6E18|7A7|8A2|9E12|10E2|11N1|12E4
74,28493,timeout,360,100,167.36,6,6,0.9098,0,0.970291,38,39,152,158,50,12,88,14,46,"NA:N,SA:N",0E1|1A8|2A1|3E12|4A2|5A8|6E19|7A3|8A16|9E2|10E3|11N1|12E2
75,28884,timeout,391,100,178.23,9,4,0.9085,0,0.968247,94,19,184,157,50,11,87,12,44,"NA:N,SA:A",0E1|1A4|2A14|3E1|4E7|5A1|6E10|7A16|8A6|9A20|10A5|11A20|12A8
76,29270,timeout,386,100,149.39,9,4,0.9073,0,1.024254,38,16,160,176,50,11,107,10,45,"NA:N,SA:A",0E1|1E1|2A3|3E1|4E13|5A1|6A3|7A15|8A3|9A1|10A4|11A3|12A5
77,29621,timeout,351,100,43.16,2,10,0.9062,0,0.982232,30,45,152,149,50,7,84,13,38,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E20|5A20|6E3|7A10|8E11|9E2|10E3|11N1|12E2
78,29997,timeout,376,100,196.39,7,6,0.9050,0,1.010261,18,23,150,176,50,13,105,15,42,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E1|5A3|6A1|7A1|8A4|9A1|10A1|11A7|12E18
79,30337,timeout,340,100,54.97,7,5,0.9039,0,0.987930,44,35,150,140,50,5,77,7,45,"NA:N,SA:N",0A4|1A6|2A3|3A14|4A1|5A1|6E18|7A15|8E7|9E4|10E3|11N1|12E3
80,30714,timeout,377,100,146.26,9,4,0.9027,0,0.995441,20,26,152,175,50,11,105,11,46,"NA:N,SA:N",0E1|1A3|2A1|3A1|4A2|5A3|6E19|7A3|8A4|9A1|10E2|11A2|12E4
81,31061,timeout,347,100,120.20,4,8,0.9016,0,0.963297,30,58,152,145,50,9,77,13,43,"NA:N,SA:N",0E1|1E3|2A2|3E1|4A11|5A1|6E20|7A16|8E20|9E3|10E5|11N1|12E5
82,31427,timeout,366,100,42.94,4,9,0.9005,0,0.970026,32,46,153,164,49,9,95,15,40,"NA:N,SA:N",0E1|1E1|2E1|3E2|4E1|5E1|6E17|7E3|8A18|9A1|10A12|11A1|12E19
83,31754,timeout,327,100,26.95,7,5,0.8994,0,0.962390,66,24,150,127,50,2,67,4,46,"NA:N,SA:N",0A16|1A1|2A5|3E6|4A13|5A10|6E8|7A1|8A20|9E3|10E4|11N1|12E3
84,32128,timeout,374,100,119.88,5,7,0.8983,0,0.927033,33,32,153,172,49,11,103,14,46,"NA:N,SA:N",0E1|1E1|2A4|3E3|4E12|5A1|6A2|7A20|8A6|9E9|10E3|11N1|12E3
85,32489,timeout,361,100,8.75,8,4,0.8971,0,0.964519,33,34,160,151,50,4,89,5,47,"NA:N,SA:N",0A14|1A2|2A3|3E18|4A1|5A1|6A8|7A3|8A1|9E11|10E3|11N1|12E2
86,32845,timeout,356,100,221.49,6,6,0.8960,0,1.018624,59,30,152,154,50,13,83,15,46,"NA:N,SA:N",0A15|1A2|2A4|3E4|4A13|5A5|6E12|7A20|8E5|9E3|10E3|11N1|12E3
87,33211,timeout,366,100,149.53,8,5,0.8948,0,0.954183,25,32,150,166,50,11,95,14,45,"NA:N,SA:N",0E1|1E4|2A1|3E3|4E11|5A3|6A1|7A6|8A9|9A1|10E13|11A3|12A1
88,33619,timeout,408,100,190.81,9,4,0.8935,0,1.022921,76,14,188,170,50,12,100,12,48,"NA:N,SA:A",0E1|1A2|2A1|3E1|4E7|5A6|6E5|7A1|8A3|9A20|10A3|11A20|12A20
89,33984,timeout,365,100,138.77,7,6,0.8924,0,0.964688,39,20,155,160,50,9,92,12,47,"NA:N,SA:N",0E1|1A1|2A1|3E3|4E1|5A5|6E10|7A13|8A16|9A1|10E2|11A2|12E3
90,34336,timeout,352,100,116.67,5,7,0.8913,0,1.009754,45,23,152,150,50,8,84,11,45,"NA:N,SA:N",0E1|1E1|2A16|3E1|4E8|5A18|6A5|7A1|8A5|9E6|10E2|11N1|12E4
91,34696,timeout,360,100,213.79,5,7,0.8901,0,1.012242,30,32,150,160,50,13,90,16,42,"NA:N,SA:N",0E1|1E1|2E1|3E1|4A1|5A2|6A4|7A3|8A20|9E18|10E5|11N1|12E5
92,35049,timeout,353,100,30.91,1,12,0.8890,0,0.932764,11,78,150,153,50,8,85,17,42,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E11|5E3|6E13|7E3|8E11|9E3|10E20|11A11|12E10
93,35411,timeout,362,100,64.82,3,9,0.8879,0,0.951242,23,33,150,162,50,7,97,13,43,"NA:N,SA:N",0E2|1E1|2E2|3E1|4E12|5A1|6E9|7A19|8A3|9E1|10E2|11N1|12E3
94,35760,timeout,349,100,224.30,9,4,0.8868,0,1.005691,54,21,150,149,50,13,77,14,47,"NA:N,SA:N",0E1|1E3|2A2|3E12|4A1|5A20|6A1|7A20|8A1|9A5|10A2|11A2|12E5
95,36103,timeout,343,100,92.36,10,3,0.8857,0,0.954743,60,31,153,141,49,6,76,5,45,"NA:N,SA:N",0E7|1A8|2A18|3E20|4A1|5A1|6A20|7A4|8A1|9A1|10E4|11A3|12A3
96,36472,timeout,369,100,138.87,6,6,0.8845,0,0.971297,69,52,185,134,50,7,69,10,50,"NA:N,SA:N",0A9|1A7|2A20|3E3|4A20|5A12|6E4|7A1|8E15|9E13|10E9|11N1|12E8
97,36837,timeout,365,100,86.67,9,4,0.8833,0,0.990238,32,21,150,165,50,8,100,6,47,"NA:N,SA:N",0E1|1A1|2A2|3E1|4A1|5A1|6E13|7A8|8A1|9A1|10A14|11A3|12E6
98,37222,timeout,385,100,231.29,8,4,0.8821,0,0.983963,48,14,167,168,50,13,97,13,49,"NA:N,SA:N",0A12|1A4|2A1|3E2|4A20|5A4|6A3|7A3|8A1|9E6|10E3|11N1|12E3
99,37607,timeout,385,100,186.83,4,8,0.8809,0,0.962382,36,34,172,163,50,12,92,17,42,"NA:N,SA:N",0E1|1E1|2A17|3E1|4E14|5A2|6E9|7A15|8A2|9E4|10E2|11N1|12E2
100,37968,timeout,361,100,96.36,5,7,0.8798,0,1.000792,37,26,152,159,50,8,93,10,43,"NA:N,SA:N",0E1|1E1|2E3|3E1|4E14|5A13|6A2|7A15|8A2|9A5|10E3|11N1|12E3
101,38317,timeout,349,100,144.75,6,7,0.8787,0,0.995993,38,40,147,153,49,10,85,12,37,"NA:N,SA:N",0E1|1E1|2E1|3E2|4E1|5A2|6E18|7A5|8A1|9A5|10A20|11A5|12E16
102,38746,timeout,429,100,236.54,12,1,0.8773,0,0.981886,102,15,213,166,50,13,93,12,39,"NA:N,SA:A",0A2|1A1|2A1|3A1|4E15|5A17|6A11|7A1|8A8|9A2|10A20|11A18|12A20
103,39083,timeout,337,100,-51.54,4,8,0.8762,0,0.971541,29,51,150,137,50,1,77,7,46,"NA:N,SA:N",0E1|1E6|2A6|3E16|4A18|5A4|6E16|7A1|8E2|9E3|10E5|11N1|12E2
104,39432,timeout,349,100,27.82,3,9,0.8751,0,0.971239,25,53,150,149,50,6,85,11,46,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E20|5A7|6E20|7A17|8A1|9E5|10E2|11N1|12E2
105,39775,timeout,343,100,0.65,7,6,0.8740,0,0.989184,46,44,150,143,50,4,81,6,41,"NA:N,SA:N",0E1|1E4|2A4|3E11|4A6|5A20|6E17|7A1|8A1|9A12|10E8|11A2|12E3
106,40118,timeout,343,100,92.60,7,5,0.8730,0,0.942696,54,38,160,133,50,5,69,8,44,"NA:N,SA:N",0A7|1A6|2A3|3A12|4A20|5A4|6E20|7A2|8E3|9E9|10E3|11N1|12E3
107,40470,timeout,352,100,205.40,6,6,0.8718,0,0.938358,37,39,150,152,50,13,81,15,50,"NA:N,SA:N",0E1|1A15|2A1|3E1|4A1|5A1|6E17|7A18|8A1|9E10|10E5|11N1|12E5
108,40840,timeout,370,100,245.97,11,2,0.8707,0,0.953851,34,27,150,170,50,17,94,16,45,"NA:N,SA:N",0A1|1A3|2A1|3A3|4E7|5A3|6A9|7A1|8A1|9A1|10E20|11A9|12A2
109,41203,timeout,363,100,79.94,5,7,0.8695,0,0.966307,37,35,152,161,50,8,94,12,40,"NA:N,SA:N",0E1|1E1|2A2|3E2|4E16|5A17|6A15|7A2|8A1|9E10|10E2|11N1|12E3
110,41562,timeout,359,100,101.08,5,7,0.8684,0,0.927748,32,37,150,159,50,9,93,12,48,"NA:N,SA:N",0E1|1E1|2A9|3E1|4A1|5A1|6E20|7A1|8A20|9E12|10E1|11N1|12E1
111,41935,timeout,373,100,163.90,4,8,0.8672,0,0.971432,23,37,153,171,49,13,100,17,43,"NA:N,SA:N",0E1|1E1|2A1|3A3|4E11|5A18|6E5|7A1|8E6|9E4|10E5|11N1|12E4
112,42310,timeout,375,100,190.74,8,5,0.8660,0,0.952595,20,35,150,175,50,14,102,16,48,"NA:N,SA:N",0E1|1E1|2A2|3A1|4A2|5A1|6E20|7A8|8A1|9A2|10E11|11A3|12E2
113,42631,timeout,321,100,115.66,7,5,0.8650,0,0.907207,82,43,152,119,50,6,54,8,49,"NA:N,SA:N",0A20|1A12|2A2|3A12|4A14|5A20|6E4|7A2|8E13|9E9|10E9|11N1|12E8
114,43022,timeout,391,100,172.97,6,6,0.8638,0,0.959925,19,19,160,181,50,13,109,16,47,"NA:N,SA:N",0A3|1E1|2A1|3A1|4E6|5A1|6A12|7A1|8E2|9E4|10E5|11N1|12E1
115,43375,timeout,353,100,116.44,7,5,0.8626,0,1.001580,36,27,150,153,50,9,87,10,47,"NA:N,SA:N",0A5|1A17|2A1|3E5|4A1|5A6|6E16|7A3|8A3|9E1|10E2|11N1|12E3
116,43723,timeout,348,100,86.94,6,6,0.8615,0,0.946646,56,38,160,138,50,5,75,8,44,"NA:N,SA:N",0A1|1E2|2A20|3A5|4E15|5A9|6E8|7A20|8A1|9E7|10E3|11N1|12E3
117,44122,timeout,399,100,150.63,5,8,0.8603,0,0.959084,57,34,180,169,50,12,98,17,44,"NA:N,SA:A",0E1|1E1|2E1|3E3|4E1|5E3|6E17|7E7|8A7|9A20|10A4|11A6|12A20
118,44494,timeout,372,100,181.89,9,4,0.8591,0,0.975515,37,29,155,167,50,12,96,13,48,"NA:N,SA:N",0A2|1A1|2A3|3E3|4A1|5A1|6E17|7A19|8A7|9A2|10E4|11A1|12E5
119,44839,timeout,345,100,150.85,7,5,0.8580,0,0.909189,46,45,150,145,50,10,77,12,48,"NA:N,SA:N",0A1|1A2|2E1|3A2|4E17|5A17|6A20|7A2|8A2|9E20|10E3|11N1|12E4
120,45181,timeout,342,100,121.03,6,6,0.8569,0,0.975156,51,48,155,138,49,7,72,9,47,"NA:N,SA:N",0A12|1A20|2A2|3E1|4A6|5A10|6E17|7A1|8E13|9E5|10E6|11N1|12E6
