15,8533,loss,536,116,930.81,0,12,0.8159,0,1.829312,0,46,200,287,49,25,187,32,34,"NA:E,SA:N",0E2|1E1|2E2|3E2|4E1|5E2|6E4|7E7|8E3|9E11|10E5|11N1|12E6
16,9307,timeout,774,150,522.09,12,1,0.8128,0,1.917379,235,7,439,260,75,15,160,13,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E7|10A20|11A17|12A20
17,9777,loss,470,101,901.14,0,12,0.8109,0,1.903709,0,38,173,254,43,24,163,33,32,"NA:E,SA:N",0E2|1E1|2E1|3E1|4E2|5E1|6E2|7E6|8E3|9E8|10E5|11N1|12E6
18,10401,timeout,624,150,925.35,4,8,0.8084,0,1.895680,6,32,225,324,75,24,217,29,66,"NA:N,SA:N",0E1|1E2|2E1|3A3|4A0|5E1|6A1|7E3|8A2|9E10|10E7|11N1|12E7
19,10933,loss,532,116,358.32,0,13,0.8063,0,2.000788,0,85,201,274,57,12,193,22,51,"NA:E,SA:E",0E5|1E4|2E4|3E7|4E7|5E5|6E7|7E3|8E12|9E8|10E8|11E7|12E8
20,11595,timeout,662,150,1021.35,8,4,0.8036,0,2.023701,130,37,315,272,75,26,163,27,72,"NA:N,SA:N",0A20|1A20|2A20|3A18|4A8|5A20|6A5|7A19|8E6|9E13|10E9|11N1|12E9
21,12250,timeout,655,150,537.68,9,3,0.8010,0,2.083989,170,31,337,243,75,15,144,15,70,"NA:A,SA:N",0A20|1A20|2A20|3A15|4A20|5A20|6A20|7A20|8A15|9E18|10E6|11N1|12E7
22,12864,timeout,614,150,880.85,7,5,0.7985,0,2.149044,118,46,295,244,75,23,137,25,72,"NA:N,SA:N",0A20|1A20|2A20|3A14|4A7|5A17|6E9|7A20|8E3|9E17|10E8|11N1|12E9
23,13229,loss,365,77,573.35,0,12,0.7971,0,2.135078,0,36,134,199,32,16,129,25,21,"NA:E,SA:N",0E1|1E1|2E2|3E1|4E1|5E3|6E2|7E5|8E3|9E7|10E5|11N1|12E5
24,13684,loss,455,104,773.32,0,12,0.7953,0,2.282525,0,43,161,244,50,21,161,29,40,"NA:E,SA:N",0E2|1E2|2E2|3E6|4E2|5E3|6E2|7E2|8E3|9E7|10E6|11N1|12E6
25,14337,timeout,653,150,1086.95,4,9,0.7927,0,2.422426,7,41,245,333,75,28,221,34,70,"NA:N,SA:N",0E1|1E1|2E1|3E6|4E1|5A0|6E12|7E4|8A6|9A1|10E9|11A0|12E6
26,14999,timeout,662,150,787.14,1,12,0.7900,0,2.543258,14,239,274,339,49,22,208,30,45,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E19|11E20|12A14
27,15560,timeout,561,150,232.52,9,3,0.7878,0,2.613707,180,59,321,165,75,8,74,7,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
28,16183,timeout,623,150,756.33,1,12,0.7853,0,2.758802,14,239,253,313,57,21,190,30,49,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E19|10E20|11A14|12E20
29,16804,timeout,621,150,352.77,9,3,0.7828,0,2.909262,179,59,347,199,75,11,104,12,70,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
30,17459,timeout,655,150,1323.79,1,11,0.7802,0,3.055131,15,75,259,334,62,34,205,41,49,"NA:N,SA:N",0E2|1E0|2E1|3E1|4E1|5E2|6E18|7E18|8A15|9E20|10E6|11N1|12E6
31,18174,timeout,715,150,370.54,1,12,0.7773,0,3.309630,16,239,324,358,33,13,220,21,29,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E19|10E20|11A16|12E20
32,18784,timeout,610,150,-82.37,10,3,0.7749,0,3.489570,198,57,353,182,75,1,96,2,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E18|11A20|12E19
33,19296,loss,512,117,77.26,0,13,0.7728,0,3.700544,0,240,215,272,25,6,164,16,20,"NA:E,SA:E",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E17|10E20|11E3|12E20
34,19779,loss,483,107,733.00,0,12,0.7709,0,4.104838,0,48,179,257,47,20,168,27,40,"NA:E,SA:N",0E3|1E3|2E3|3E3|4E3|5E4|6E3|7E3|8E5|9E6|10E6|11N1|12E6
35,20468,timeout,689,150,1836.23,3,10,0.7681,0,4.623349,9,46,243,377,69,45,243,50,52,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E1|5A1|6A0|7E1|8E3|9E17|10E10|11A8|12E10
36,20753,loss,285,67,196.48,0,12,0.7670,0,5.342362,0,46,107,147,31,7,96,15,25,"NA:E,SA:N",0E2|1E2|2E2|3E7|4E1|5E3|6E4|7E1|8E8|9E5|10E6|11N1|12E5
37,21429,timeout,676,150,344.02,1,11,0.7643,0,5.623203,16,117,302,336,38,12,205,19,28,"NA:N,SA:N",0E6|1E6|2E6|3E6|4E11|5E6|6E18|7E20|8A16|9E20|10E9|11N1|12E9
38,21860,loss,431,96,478.47,0,13,0.7626,0,6.758353,0,81,146,238,47,14,167,22,41,"NA:E,SA:E",0E4|1E4|2E4|3E10|4E2|5E3|6E14|7E3|8E12|9E7|10E6|11E6|12E6
39,22431,timeout,571,150,445.49,2,11,0.7603,0,7.798566,6,195,208,288,75,13,191,20,53,"NA:E,SA:N",0E18|1E19|2E19|3E19|4E18|5E19|6E19|7E19|8E19|9E13|10A5|11A1|12E13
40,22674,loss,243,49,330.27,0,12,0.7593,0,8.088089,0,32,86,137,20,10,90,18,17,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E2|5E2|6E1|7E1|8E1|9E7|10E5|11N1|12E5
41,23309,timeout,635,150,223.96,1,12,0.7568,0,9.399720,18,240,286,311,38,9,184,15,29,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E20|11A18|12E20
42,23796,timeout,487,150,-21.50,9,3,0.7548,0,10.743653,177,60,280,132,75,2,47,2,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A17|9E20|10E20|11N1|12E20
43,24319,timeout,523,150,-33.53,9,3,0.7527,0,11.396187,168,58,297,151,75,2,66,2,70,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A8|9E18|10E20|11N1|12E20
44,24605,loss,286,65,286.85,0,12,0.7516,0,12.804844,0,39,104,152,30,9,100,17,28,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E1|5E3|6E3|7E1|8E8|9E5|10E5|11N1|12E5
45,25112,timeout,507,150,-112.78,9,3,0.7496,0,12.274868,178,60,292,140,75,0,57,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
46,25593,timeout,481,150,-68.09,9,3,0.7476,0,13.636695,180,58,280,126,75,1,42,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
47,26108,timeout,515,150,-119.99,9,3,0.7456,0,13.487419,178,60,301,139,75,0,55,1,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
48,26655,timeout,547,150,326.55,9,3,0.7434,0,14.399828,178,58,305,167,75,10,75,9,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E18|10E20|11N1|12E20
49,27339,timeout,684,150,788.09,1,12,0.7406,0,15.590225,18,238,279,350,55,22,224,31,40,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E18|10E20|11A18|12E20
50,27989,timeout,650,150,622.78,9,3,0.7380,0,16.533366,180,57,357,219,74,17,118,16,67,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E17|10E20|11N1|12E20
51,28625,timeout,636,150,305.39,1,11,0.7355,0,16.397817,19,76,269,329,38,11,199,18,35,"NA:N,SA:N",0E2|1E1|2E2|3E1|4E1|5E2|6E18|7E18|8A19|9E20|10E6|11N1|12E5
52,29255,timeout,630,150,212.14,1,12,0.7330,0,17.156827,19,239,274,321,35,9,189,17,30,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E19|10E20|11A19|12E20
53,29852,loss,597,142,527.41,0,12,0.7306,0,17.479078,0,57,230,302,65,16,201,24,59,"NA:E,SA:N",0E3|1E3|2E2|3E8|4E3|5E7|6E4|7E3|8E8|9E5|10E6|11N1|12E5
54,30473,timeout,621,150,694.23,1,11,0.7281,0,17.669601,8,55,243,309,69,19,202,26,59,"NA:N,SA:N",0E1|1E2|2E1|3E9|4E6|5E8|6E7|7A8|8E7|9E4|10E5|11N1|12E5
55,31092,timeout,619,150,1279.95,5,7,0.7256,0,17.922978,9,28,225,319,75,32,204,36,69,"NA:N,SA:N",0E3|1A1|2A3|3E3|4A4|5A1|6E3|7A0|8E2|9E3|10E8|11N1|12E6
56,31272,loss,180,38,40.66,0,12,0.7249,0,17.651359,0,33,65,99,16,3,66,11,15,"NA:E,SA:N",0E2|1E3|2E2|3E2|4E1|5E1|6E2|7E2|8E2|9E5|10E5|11N1|12E6
57,31981,timeout,709,150,636.10,1,12,0.7221,0,18.208759,16,238,310,360,39,19,222,27,28,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E18|10E20|11A16|12E20
58,32456,timeout,475,150,-72.36,9,3,0.7202,0,18.458417,180,60,283,117,75,1,32,1,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E20|10E20|11N1|12E20
59,33138,timeout,682,150,1520.70,10,3,0.7174,0,18.890345,105,33,300,307,75,37,186,35,72,"NA:A,SA:N",0A16|1A5|2A19|3A4|4A8|5A1|6A20|7A20|8A3|9E19|10E7|11A9|12E7
60,33781,timeout,643,150,1239.14,3,9,0.7149,0,18.261910,4,40,233,337,73,31,221,36,56,"NA:N,SA:N",0E1|1E2|2A4|3E1|4E6|5A0|6E4|7A0|8E8|9E6|10E5|11N1|12E7
61,34144,loss,363,74,616.59,0,12,0.7134,0,17.526873,0,42,128,204,31,17,135,26,24,"NA:E,SA:N",0E2|1E2|2E2|3E3|4E6|5E2|6E3|7E3|8E3|9E6|10E5|11N1|12E5
62,34516,loss,372,86,310.78,0,12,0.7119,0,17.271886,0,44,137,195,40,10,131,18,31,"NA:E,SA:N",0E3|1E3|2E3|3E3|4E3|5E2|6E1|7E2|8E2|9E10|10E6|11N1|12E6
63,35184,timeout,668,150,328.34,11,2,0.7093,0,17.363956,218,30,384,211,73,10,118,6,68,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E15|10E15|11A20|12A20
64,35839,loss,655,150,1579.86,0,12,0.7066,0,16.783534,0,54,235,347,73,40,221,49,65,"NA:E,SA:N",0E2|1E2|2E2|3E4|4E2|5E2|6E5|7E5|8E3|9E12|10E7|11N1|12E8
65,36317,timeout,478,150,-112.93,9,3,0.7047,0,15.617471,178,58,277,126,75,0,43,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E18|10E20|11N1|12E20
66,36554,loss,237,54,72.14,0,13,0.7038,0,15.672285,0,67,83,128,26,4,88,12,21,"NA:E,SA:E",0E4|1E4|2E4|3E13|4E3|5E5|6E5|7E3|8E10|9E4|10E4|11E4|12E4
67,37036,timeout,482,150,13.76,9,3,0.7019,0,15.055367,178,55,275,132,75,3,45,3,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E15|10E20|11N1|12E20
68,37358,loss,322,71,318.60,0,12,0.7006,0,15.512992,0,40,119,172,31,10,113,19,30,"NA:E,SA:N",0E3|1E2|2E2|3E3|4E1|5E4|6E2|7E1|8E4|9E6|10E6|11N1|12E6
69,37823,timeout,465,150,-107.84,9,3,0.6987,0,16.022637,179,59,266,124,75,0,41,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
70,38305,timeout,482,150,62.78,9,3,0.6968,0,14.942982,179,58,268,139,75,4,52,4,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E18|10E20|11N1|12E20
71,38815,loss,510,110,636.12,0,12,0.6947,0,14.853158,0,35,191,268,51,18,181,28,41,"NA:E,SA:N",0E2|1E1|2E1|3E2|4E2|5E1|6E2|7E2|8E3|9E9|10E5|11N1|12E5
72,39296,timeout,481,150,-112.67,9,3,0.6928,0,14.661764,179,59,283,123,75,0,40,0,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
73,39768,timeout,472,150,-116.63,9,3,0.6909,0,13.187306,180,58,276,121,75,0,37,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
74,40193,loss,425,100,430.72,0,12,0.6892,0,14.544872,0,51,161,218,46,13,142,22,32,"NA:E,SA:N",0E1|1E3|2E1|3E1|4E6|5E3|6E5|7E3|8E16|9E4|10E4|11N1|12E4
75,40817,timeout,624,150,874.11,2,10,0.6867,0,13.584304,3,43,230,320,74,23,212,29,60,"NA:N,SA:N",0E2|1E1|2E1|3E2|4E1|5E2|6E4|7A2|8A1|9E18|10E6|11N1|12E6
76,41370,timeout,553,150,236.98,9,3,0.6845,0,12.738583,178,60,318,160,75,8,70,6,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
77,42059,timeout,689,150,235.83,1,12,0.6818,0,10.801988,20,238,302,361,26,10,217,19,19,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E18|10E20|11A20|12E20
78,42566,timeout,507,150,-112.60,9,3,0.6797,0,10.799395,178,60,300,132,75,0,49,0,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
79,42816,loss,250,57,234.10,0,13,0.6787,0,10.254625,0,51,89,134,27,8,87,17,16,"NA:E,SA:E",0E4|1E3|2E3|3E7|4E2|5E3|6E2|7E3|8E6|9E4|10E5|11E5|12E4
80,43419,timeout,603,150,321.64,9,3,0.6763,0,9.251505,180,60,333,195,75,10,102,8,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E20|10E20|11N1|12E20
81,43910,timeout,491,150,15.03,9,4,0.6744,0,7.954519,180,78,292,124,75,3,38,2,72,"NA:A,SA:E",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11E20|12E20
82,44517,timeout,607,150,-125.89,10,3,0.6719,0,7.131605,198,44,351,181,75,0,96,1,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8A20|9E18|10E16|11A20|12E10
83,44882,loss,365,78,705.39,0,12,0.6705,0,6.002702,0,36,128,202,35,19,131,28,30,"NA:E,SA:N",0E2|1E2|2E2|3E1|4E2|5E4|6E1|7E2|8E3|9E6|10E6|11N1|12E5
84,45513,timeout,631,150,677.88,9,3,0.6679,0,4.242750,179,59,328,228,75,18,128,17,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
85,46111,timeout,598,150,316.93,9,3,0.6656,0,3.318791,180,59,332,191,75,10,98,9,70,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
86,46765,timeout,654,150,447.50,11,2,0.6629,0,2.868631,178,40,350,229,75,13,131,13,71,"NA:A,SA:N",0A20|1A20|2A13|3A20|4A20|5A20|6A7|7A1|8A17|9E20|10A20|11A20|12E20
87,47267,timeout,502,150,-120.96,9,3,0.6609,0,2.717309,180,59,303,124,75,0,40,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
88,47864,timeout,597,150,-23.07,11,2,0.6585,0,2.533128,217,40,353,169,75,2,82,2,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11A19|12A20
89,48124,loss,260,52,334.93,0,12,0.6575,0,2.738904,0,38,92,148,20,10,98,18,16,"NA:E,SA:N",0E2|1E1|2E2|3E1|4E4|5E2|6E1|7E3|8E4|9E6|10E6|11N1|12E6
90,48657,timeout,533,150,103.73,9,3,0.6554,0,2.505935,178,60,313,145,75,5,57,5,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
91,49139,timeout,482,150,-115.32,9,3,0.6534,0,2.249498,179,59,288,119,75,0,36,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
92,49766,timeout,627,150,768.67,9,3,0.6509,0,2.195913,178,60,337,215,75,20,113,19,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
93,50243,loss,477,109,367.68,0,13,0.6490,0,2.116998,0,103,177,247,53,12,168,23,48,"NA:E,SA:E",0E5|1E5|2E5|3E12|4E10|5E5|6E13|7E3|8E8|9E9|10E9|11E10|12E9
94,50815,timeout,572,150,419.25,9,3,0.6467,0,2.106599,180,60,314,184,74,12,88,11,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E20|10E20|11N1|12E20
95,51294,timeout,479,150,105.66,9,3,0.6448,0,1.951818,179,57,276,128,75,5,41,4,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E17|10E20|11N1|12E20
96,51939,timeout,645,150,1217.40,2,11,0.6422,0,1.942468,2,92,240,335,70,31,216,37,57,"NA:N,SA:E",0E5|1E3|2E1|3E6|4E9|5E2|6E19|7A1|8A1|9E12|10E16|11E4|12E15
97,52412,timeout,473,150,-118.11,9,3,0.6404,0,1.978553,180,58,278,120,75,0,36,0,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
98,53007,loss,595,131,1021.56,0,12,0.6380,0,1.879317,0,46,215,321,59,27,213,36,53,"NA:E,SA:N",0E3|1E2|2E1|3E2|4E2|5E1|6E4|7E7|8E3|9E10|10E5|11N1|12E6
99,53317,loss,310,64,506.18,0,12,0.6367,0,1.871259,0,39,107,175,28,14,117,22,26,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E1|5E2|6E2|7E1|8E8|9E6|10E5|11N1|12E6
100,53864,timeout,547,150,214.77,4,9,0.6345,0,1.859575,79,178,247,225,75,8,132,15,70,"NA:E,SA:A",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E18|9A19|10A20|11A20|12A20
101,54559,timeout,695,150,899.65,11,2,0.6318,0,1.813622,138,30,335,285,75,23,178,22,73,"NA:A,SA:N",0A20|1A4|2A20|3A18|4A2|5A10|6A13|7A6|8A18|9E20|10E10|11A20|12A7
102,55108,timeout,549,150,75.89,9,3,0.6296,0,1.846467,178,60,309,165,75,4,79,3,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
103,55421,loss,313,70,506.77,0,12,0.6283,0,1.956847,0,48,116,166,31,14,105,20,30,"NA:E,SA:N",0E3|1E2|2E2|3E4|4E4|5E2|6E3|7E3|8E8|9E5|10E6|11N1|12E6
104,55737,loss,316,72,414.54,0,12,0.6271,0,1.897506,0,39,113,169,34,12,111,20,29,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E2|5E1|6E2|7E2|8E3|9E11|10E5|11N1|12E5
105,56211,timeout,474,150,-68.48,9,3,0.6252,0,1.972950,178,60,282,117,75,1,33,1,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
106,56929,win,718,149,932.14,13,0,0.6223,0,1.947384,185,0,373,271,74,19,167,16,73,"NA:A,SA:A",0A14|1A18|2A20|3A7|4A20|5A20|6A16|7A20|8A11|9A3|10A3|11A15|12A18
107,57741,win,812,147,1302.63,13,0,0.6190,0,2.277049,217,0,442,297,73,28,185,25,69,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A8|7A18|8A12|9A3|10A19|11A17|12A20
108,58510,timeout,769,150,630.06,12,1,0.6160,0,2.787051,230,8,426,268,75,17,168,14,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A12|10E8|11A18|12A20
109,59068,win,558,95,569.56,13,0,0.6137,0,3.215921,209,0,335,176,47,10,108,7,47,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A19|8A16|9A1|10A2|11A20|12A11
110,59676,loss,608,137,1102.75,0,12,0.6113,0,3.769806,0,52,224,322,62,29,210,36,44,"NA:E,SA:N",0E2|1E1|2E2|3E2|4E2|5E3|6E3|7E9|8E3|9E12|10E6|11N1|12E7
111,60346,timeout,670,150,637.78,9,3,0.6086,0,4.552324,125,32,327,268,75,17,168,16,69,"NA:A,SA:N",0A20|1A17|2A20|3A2|4A20|5A17|6A2|7A8|8A19|9E6|10E13|11N1|12E13
112,61005,timeout,659,150,59.23,9,3,0.6060,0,5.369099,178,38,363,221,75,4,134,4,70,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E19|10E9|11N1|12E10
113,61290,loss,285,63,160.32,0,13,0.6048,0,6.271478,0,71,101,155,29,6,107,14,22,"NA:E,SA:E",0E5|1E5|2E5|3E5|4E4|5E8|6E8|7E3|8E8|9E5|10E5|11E5|12E5
114,62024,timeout,734,150,176.48,9,4,0.6019,0,7.256507,173,80,398,261,75,7,172,6,74,"NA:A,SA:E",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A13|9E20|10E20|11E20|12E20
115,62588,loss,564,132,938.41,0,12,0.5996,0,8.943681,0,46,200,299,65,25,199,33,56,"NA:E,SA:N",0E2|1E2|2E1|3E2|4E1|5E3|6E4|7E2|8E9|9E6|10E7|11N1|12E7
116,63019,win,431,75,632.68,13,0,0.5979,0,10.991331,184,0,267,127,37,11,68,8,37,"NA:A,SA:A",0A20|1A20|2A12|3A20|4A20|5A12|6A3|7A15|8A5|9A3|10A14|11A20|12A20
117,63088,win,69,11,353.03,13,0,0.5976,0,12.778560,50,0,42,22,5,3,3,0,5,"NA:A,SA:A",0A4|1A9|2A3|3A1|4A6|5A1|6A4|7A1|8A17|9A1|10A1|11A1|12A1
118,63436,loss,348,76,485.90,0,13,0.5963,0,12.405656,0,55,119,193,36,14,129,23,30,"NA:E,SA:E",0E2|1E2|2E2|3E2|4E3|5E2|6E3|7E3|8E2|9E6|10E17|11E3|12E8
119,63827,win,391,64,417.46,13,0,0.5947,0,14.399719,194,0,255,105,31,6,56,3,31,"NA:A,SA:A",0A20|1A20|2A20|3A4|4A17|5A11|6A20|7A20|8A20|9A6|10A20|11A13|12A3
120,64479,timeout,652,150,1612.30,9,4,0.5921,0,16.592063,12,17,230,347,75,39,224,40,73,"NA:N,SA:N",0A6|1A0|2A2|3E4|4A0|5A1|6E1|7A0|8A1|9A2|10E5|11A0|12E7
