122,62265,timeout,433,150,-105.40,8,4,0.5321,0,23.003101,127,79,230,128,75,0,45,1,71,"NA:N,SA:N",0A17|1A14|2A20|3A16|4A20|5A19|6A2|7A19|8E19|9E20|10E20|11N1|12E20
123,62750,timeout,485,150,-120.94,9,3,0.5304,0,21.011983,176,59,286,124,75,0,41,0,48,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A16|9E19|10E20|11N1|12E20
124,63064,win,314,51,162.33,13,0,0.5293,0,19.464999,157,0,202,87,25,3,47,1,25,"NA:A,SA:A",0A9|1A20|2A6|3A5|4A20|5A8|6A20|7A20|8A20|9A3|10A0|11A16|12A10
125,63286,loss,222,52,-69.10,0,12,0.5285,0,19.046290,0,33,89,120,13,1,74,7,13,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E1|5E4|6E7|7E1|8E7|9E3|10E3|11N1|12E3
126,63808,timeout,522,150,551.95,8,4,0.5267,0,17.981385,68,79,225,222,75,19,121,19,73,"NA:N,SA:N",0A9|1A20|2A3|3A1|4A3|5A1|6A18|7A13|8E19|9E20|10E20|11N1|12E20
127,64366,timeout,558,150,322.83,9,3,0.5247,0,16.337996,180,56,302,181,75,13,85,12,61,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E16|10E20|11N1|12E20
128,65083,loss,717,145,1296.47,0,12,0.5222,0,15.158547,0,60,266,395,56,44,255,51,41,"NA:E,SA:N",0E2|1E2|2E1|3E2|4E2|5E2|6E8|7E12|8E3|9E16|10E5|11N1|12E5
129,65786,timeout,703,150,173.52,12,1,0.5197,0,13.974415,215,18,402,226,75,9,132,8,73,"NA:N,SA:A",0A15|1A9|2A20|3A20|4A20|5A20|6A19|7A19|8E18|9A20|10A13|11A20|12A20
130,66329,timeout,543,150,322.95,10,3,0.5178,0,13.063367,85,54,245,223,75,12,127,12,70,"NA:N,SA:N",0A4|1A5|2A1|3A15|4A1|5A16|6A20|7A18|8E18|9A0|10E18|11A5|12E18
131,66873,timeout,544,150,696.80,10,3,0.5159,0,12.300804,83,60,240,229,75,23,123,22,72,"NA:N,SA:N",0A7|1A16|2A1|3A1|4A20|5A3|6A3|7A19|8E20|9E20|10A0|11A13|12E20
132,67417,timeout,544,150,-96.01,10,3,0.5140,0,11.332828,198,60,329,140,75,1,54,2,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11A20|12E20
133,68102,timeout,685,150,957.87,9,3,0.5116,0,10.815682,178,53,346,264,75,32,149,31,59,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E16|10E18|11N1|12E19
134,68633,timeout,531,150,-88.87,10,3,0.5098,0,10.434143,198,60,313,143,75,1,58,1,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11A20|12E20
135,69105,timeout,472,150,-125.17,9,3,0.5081,0,9.835626,179,59,283,114,75,0,30,1,66,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
136,69547,timeout,442,150,-118.48,9,3,0.5066,0,9.329792,179,59,262,105,75,0,22,0,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
137,70205,timeout,658,150,1200.48,5,8,0.5043,0,8.559299,6,16,227,356,75,39,232,44,67,"NA:N,SA:N",0E2|1E1|2E1|3E1|4E1|5E1|6E2|7A3|8A2|9A1|10A0|11A0|12E7
138,70636,timeout,431,150,113.71,5,7,0.5028,0,8.507794,98,104,211,145,75,6,56,10,72,"NA:N,SA:N",0E20|1A18|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E8
139,71069,timeout,433,150,42.08,7,5,0.5013,0,7.983353,121,96,227,131,75,4,44,5,66,"NA:N,SA:N",0A20|1A20|2A9|3A12|4A20|5A20|6E20|7A20|8E16|9E20|10E20|11N1|12E20
140,71779,timeout,710,150,442.71,10,3,0.4988,0,7.776487,197,60,401,234,75,17,133,17,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11E20|12A19
141,72309,timeout,530,150,-27.30,10,3,0.4969,0,7.287422,199,59,320,135,75,3,47,4,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11A20|12E20
142,72771,timeout,462,150,-135.89,9,3,0.4953,0,7.126670,180,58,280,107,75,0,22,1,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
143,73420,timeout,649,150,18.26,12,1,0.4930,0,6.517676,240,9,385,189,75,4,99,3,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10E9|11A20|12A20
144,73941,timeout,521,150,-133.67,10,3,0.4912,0,6.191933,195,55,313,133,75,0,47,2,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E16|10E20|11A15|12E19
145,74380,timeout,439,150,-104.10,8,4,0.4897,0,5.656110,160,78,249,115,75,0,30,2,67,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
146,74835,timeout,455,150,-121.78,9,3,0.4881,0,5.268367,178,58,272,108,75,0,25,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E18|10E20|11N1|12E20
147,75392,timeout,557,150,401.92,4,9,0.4861,0,5.068956,75,167,252,230,75,16,130,22,66,"NA:E,SA:A",0E19|1E18|2E19|3E19|4E18|5E18|6E18|7E18|8E20|9A15|10A20|11A20|12A20
148,75845,timeout,453,150,-129.81,9,3,0.4845,0,4.727455,178,60,269,109,75,0,25,1,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
149,76418,timeout,573,150,167.19,1,11,0.4825,0,4.298171,16,114,259,280,34,10,147,17,28,"NA:N,SA:N",0E4|1E4|2E4|3E4|4E17|5E20|6E20|7A16|8E19|9E7|10E8|11N1|12E7
150,76992,timeout,574,150,455.76,1,11,0.4805,0,3.775403,18,80,236,285,53,18,162,26,50,"NA:N,SA:N",0E0|1E1|2E1|3E0|4E18|5E18|6E17|7A18|8E18|9E3|10E2|11N1|12E2
151,77592,win,600,113,546.76,13,0,0.4784,0,3.301421,161,0,335,209,56,16,125,14,53,"NA:A,SA:A",0A15|1A20|2A20|3A5|4A20|5A20|6A20|7A14|8A7|9A3|10A0|11A14|12A3
152,77634,win,42,5,220.49,13,0,0.4783,0,2.926198,23,0,18,22,2,3,5,1,2,"NA:A,SA:A",0A5|1A5|2A1|3A1|4A3|5A0|6A2|7A0|8A1|9A2|10A1|11A2|12A0
153,77736,win,102,15,311.95,13,0,0.4779,0,3.204482,49,0,54,41,7,6,16,4,7,"NA:A,SA:A",0A4|1A12|2A5|3A1|4A1|5A2|6A2|7A7|8A2|9A4|10A2|11A6|12A1
154,78192,win,456,87,191.09,13,0,0.4763,0,2.855807,189,0,278,135,43,5,75,3,41,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A13|9A1|10A0|11A12|12A3
155,78374,win,182,33,393.11,13,0,0.4757,0,2.750952,55,0,90,76,16,9,38,8,16,"NA:A,SA:A",0A8|1A3|2A1|3A1|4A3|5A1|6A3|7A17|8A3|9A0|10A0|11A12|12A3
156,79069,timeout,695,150,1089.31,11,2,0.4733,0,2.478871,105,24,311,309,75,36,188,36,71,"NA:N,SA:A",0A1|1A1|2A6|3E4|4A0|5A0|6A1|7A17|8E20|9A20|10A20|11A19|12A20
157,79468,loss,399,72,148.33,0,13,0.4719,0,2.295302,0,182,162,216,21,9,145,20,19,"NA:E,SA:E",0E15|1E14|2E14|3E15|4E15|5E15|6E14|7E15|8E15|9E12|10E15|11E3|12E20
158,80302,timeout,834,150,1820.84,11,2,0.4689,0,2.099070,125,16,363,396,75,58,253,56,73,"NA:N,SA:A",0A1|1A1|2A2|3E3|4A0|5A7|6E13|7A15|8A19|9A20|10A20|11A20|12A20
159,80585,win,283,53,715.96,13,0,0.4680,0,1.770202,13,0,105,152,26,19,95,17,24,"NA:A,SA:A",0A1|1A0|2A2|3A1|4A1|5A2|6A2|7A0|8A1|9A1|10A1|11A1|12A0
160,80647,win,62,9,217.70,13,0,0.4677,0,1.871452,27,0,29,29,4,3,10,1,4,"NA:A,SA:A",0A5|1A2|2A1|3A2|4A1|5A3|6A2|7A3|8A0|9A3|10A0|11A5|12A0
161,81326,timeout,679,150,1035.88,6,7,0.4654,0,1.765327,21,16,257,347,75,34,228,36,63,"NA:N,SA:N",0E1|1E1|2A0|3E1|4A0|5A1|6E1|7A0|8E1|9E5|10E6|11A20|12A0
162,81427,win,101,15,304.59,13,0,0.4650,0,1.616460,38,0,48,46,7,6,20,5,7,"NA:A,SA:A",0A1|1A11|2A4|3A2|4A2|5A1|6A0|7A2|8A1|9A1|10A3|11A10|12A0
163,81559,win,132,19,306.45,13,0,0.4645,0,1.688152,64,0,74,49,9,6,23,3,9,"NA:A,SA:A",0A9|1A2|2A2|3A2|4A2|5A3|6A8|7A20|8A1|9A1|10A2|11A9|12A3
164,81639,win,80,15,319.09,13,0,0.4643,0,1.661573,20,0,28,45,7,6,21,3,6,"NA:A,SA:A",0A1|1A1|2A1|3A2|4A1|5A1|6A0|7A5|8A3|9A1|10A1|11A1|12A2
165,81789,win,150,25,295.56,13,0,0.4637,0,1.636268,52,0,75,63,12,6,32,5,12,"NA:A,SA:A",0A2|1A5|2A1|3A1|4A6|5A11|6A3|7A7|8A0|9A3|10A1|11A9|12A3
166,82066,win,277,47,447.22,13,0,0.4628,0,1.624388,65,0,141,113,23,11,67,9,23,"NA:A,SA:A",0A17|1A3|2A9|3A1|4A2|5A10|6A5|7A1|8A2|9A1|10A2|11A11|12A1
167,82296,win,230,40,657.48,13,0,0.4620,0,1.652532,45,0,97,114,19,17,65,15,19,"NA:A,SA:A",0A6|1A2|2A3|3A1|4A2|5A6|6A1|7A2|8A14|9A0|10A1|11A4|12A3
168,82493,win,197,26,457.53,13,0,0.4613,0,1.594983,26,0,82,103,12,11,67,9,12,"NA:A,SA:A",0A3|1A4|2A2|3A2|4A1|5A1|6A1|7A7|8A1|9A0|10A3|11A1|12A0
169,82606,win,113,19,315.50,13,0,0.4609,0,1.567452,47,0,59,45,9,6,20,2,7,"NA:A,SA:A",0A3|1A3|2A1|3A2|4A1|5A11|6A1|7A16|8A0|9A3|10A3|11A2|12A1
170,82850,win,244,41,450.21,13,0,0.4600,0,1.497931,44,0,110,114,20,11,71,9,18,"NA:A,SA:A",0A1|1A8|2A4|3A2|4A4|5A2|6A1|7A10|8A0|9A1|10A0|11A11|12A0
171,83074,loss,224,47,194.28,0,13,0.4592,0,1.492749,0,50,77,126,21,9,81,19,20,"NA:E,SA:E",0E3|1E3|2E3|3E2|4E3|5E3|6E3|7E2|8E3|9E1|10E16|11E2|12E6
172,83736,timeout,662,150,308.58,12,1,0.4569,0,1.491696,229,20,378,209,75,13,111,12,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10A13|11A18|12A20
173,83881,win,145,25,439.85,13,0,0.4564,0,1.495860,39,0,64,69,12,10,36,7,12,"NA:A,SA:A",0A14|1A2|2A3|3A3|4A1|5A2|6A0|7A7|8A3|9A3|10A0|11A1|12A0
174,83976,win,95,13,310.61,13,0,0.4561,0,1.547186,27,0,40,49,6,6,25,4,6,"NA:A,SA:A",0A10|1A1|2A2|3A1|4A4|5A1|6A2|7A1|8A3|9A1|10A1|11A0|12A0
175,84248,loss,272,58,141.12,0,13,0.4551,0,1.436859,0,115,101,147,24,8,94,19,19,"NA:E,SA:E",0E7|1E6|2E7|3E7|4E7|5E6|6E7|7E7|8E7|9E15|10E17|11E19|12E3
176,84435,win,187,31,564.28,13,0,0.4545,0,1.417019,21,0,67,105,15,14,64,12,14,"NA:A,SA:A",0A1|1A2|2A1|3A1|4A5|5A0|6A1|7A1|8A1|9A2|10A1|11A4|12A1
177,84501,win,66,9,248.35,13,0,0.4542,0,1.475960,20,0,24,38,4,4,18,2,2,"NA:A,SA:A",0A1|1A9|2A1|3A1|4A3|5A3|6A0|7A1|8A0|9A1|10A0|11A0|12A0
178,85162,timeout,661,150,472.52,10,3,0.4519,0,1.431291,199,59,362,224,75,18,122,18,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11A20|12E20
179,85679,timeout,517,150,-131.40,10,3,0.4501,0,1.403611,198,60,310,132,75,0,46,2,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11A20|12E20
180,86327,timeout,648,150,8.93,12,1,0.4479,0,1.405619,236,20,393,180,75,4,92,2,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10A20|11A18|12A20
181,86556,win,229,35,244.88,13,0,0.4471,0,1.403009,98,0,137,75,17,5,41,3,17,"NA:A,SA:A",0A1|1A8|2A6|3A9|4A9|5A1|6A6|7A20|8A20|9A3|10A1|11A10|12A4
182,87111,loss,555,117,1194.29,0,12,0.4451,0,1.414307,0,61,188,313,54,40,201,48,48,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E1|5E2|6E16|7E1|8E11|9E8|10E7|11N1|12E7
183,87579,win,468,89,162.11,13,0,0.4435,0,1.441138,224,0,300,124,44,4,65,1,43,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A3|11A15|12A6
184,88082,win,503,89,225.69,13,0,0.4417,0,1.416821,199,0,308,151,44,6,90,3,44,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A1|11A12|12A3
185,88417,win,335,52,191.67,13,0,0.4405,0,1.437483,133,0,206,104,25,4,63,1,25,"NA:A,SA:A",0A5|1A4|2A20|3A1|4A20|5A17|6A20|7A20|8A19|9A3|10A0|11A1|12A3
186,88721,loss,304,66,390.92,0,13,0.4395,0,1.412264,0,87,101,172,31,15,113,23,29,"NA:E,SA:E",0E4|1E5|2E5|3E5|4E6|5E4|6E19|7E5|8E12|9E5|10E6|11E5|12E6
187,88996,win,275,43,241.96,13,0,0.4385,0,1.390973,116,0,165,89,21,5,52,2,21,"NA:A,SA:A",0A1|1A4|2A6|3A14|4A3|5A20|6A12|7A20|8A19|9A3|10A3|11A8|12A3
188,89556,win,560,95,563.98,13,0,0.4366,0,1.412390,129,0,297,216,47,16,143,12,45,"NA:A,SA:A",0A1|1A16|2A4|3A2|4A16|5A10|6A20|7A20|8A20|9A3|10A0|11A15|12A2
189,90016,win,460,73,203.34,13,0,0.4349,0,1.449430,167,0,283,141,36,5,89,2,36,"NA:A,SA:A",0A10|1A16|2A20|3A20|4A20|5A20|6A20|7A9|8A14|9A3|10A1|11A11|12A3
190,90716,win,700,134,1319.68,13,0,0.4325,0,1.412317,128,0,317,317,66,39,201,35,65,"NA:A,SA:A",0A5|1A6|2A4|3A17|4A3|5A10|6A19|7A20|8A20|9A11|10A3|11A9|12A1
191,91143,win,427,67,412.97,13,0,0.4310,0,1.428261,106,0,236,158,33,11,103,8,32,"NA:A,SA:A",0A8|1A3|2A2|3A10|4A20|5A3|6A20|7A20|8A13|9A3|10A0|11A3|12A1
192,91364,win,221,37,424.22,13,0,0.4302,0,1.405164,80,0,121,82,18,10,43,7,16,"NA:A,SA:A",0A1|1A3|2A5|3A15|4A1|5A9|6A9|7A11|8A20|9A1|10A2|11A3|12A0
193,91606,win,242,41,422.34,13,0,0.4294,0,1.427613,71,0,123,99,20,10,58,7,20,"NA:A,SA:A",0A5|1A3|2A7|3A4|4A2|5A20|6A13|7A5|8A8|9A2|10A1|11A0|12A1
194,91762,loss,156,31,112.34,0,12,0.4288,0,1.433996,0,31,53,90,13,6,58,14,10,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E2|5E2|6E1|7E1|8E2|9E5|10E5|11N1|12E5
195,92036,win,274,39,277.53,13,0,0.4279,0,1.397018,76,0,152,103,19,6,67,3,18,"NA:A,SA:A",0A2|1A2|2A2|3A12|4A1|5A13|6A9|7A15|8A15|9A3|10A0|11A1|12A1
196,92424,loss,388,78,609.62,0,13,0.4265,0,1.438813,0,64,131,223,34,22,148,31,32,"NA:E,SA:E",0E4|1E4|2E5|3E4|4E5|5E5|6E4|7E5|8E4|9E2|10E15|11E3|12E4
197,92724,win,300,49,373.55,13,0,0.4255,0,1.405807,111,0,174,102,24,9,58,6,24,"NA:A,SA:A",0A1|1A8|2A20|3A14|4A1|5A9|6A10|7A14|8A20|9A3|10A3|11A8|12A0
198,93477,timeout,753,150,823.38,10,3,0.4228,0,1.462532,103,17,347,331,75,28,219,27,69,"NA:A,SA:N",0A5|1A2|2A20|3A7|4A4|5A20|6A13|7A10|8A20|9E9|10E4|11A2|12E4
199,94074,timeout,597,150,-138.31,9,3,0.4207,0,1.467768,178,59,349,173,75,0,90,0,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E19|10E20|11N1|12E20
200,94293,win,219,31,390.78,13,0,0.4200,0,1.502078,69,0,117,87,15,9,52,6,15,"NA:A,SA:A",0A3|1A10|2A12|3A4|4A1|5A2|6A6|7A11|8A13|9A0|10A3|11A4|12A0
201,94578,win,285,45,341.60,13,0,0.4190,0,1.453404,93,0,159,104,22,8,63,5,21,"NA:A,SA:A",0A2|1A9|2A20|3A1|4A5|5A6|6A3|7A20|8A14|9A3|10A0|11A7|12A3
202,94870,win,292,55,383.55,13,0,0.4180,0,1.465810,91,0,154,111,27,9,65,5,26,"NA:A,SA:A",0A8|1A20|2A8|3A1|4A10|5A20|6A1|7A1|8A13|9A3|10A0|11A5|12A1
203,95123,win,253,43,355.11,13,0,0.4171,0,1.538356,87,0,140,92,21,8,53,4,20,"NA:A,SA:A",0A10|1A9|2A9|3A1|4A3|5A19|6A15|7A1|8A17|9A1|10A1|11A0|12A1
204,95504,loss,381,83,552.02,0,13,0.4157,0,1.517157,0,54,131,211,39,20,139,28,33,"NA:E,SA:E",0E3|1E3|2E3|3E2|4E3|5E3|6E3|7E3|8E4|9E3|10E3|11E3|12E18
205,95849,loss,345,72,457.64,0,13,0.4145,0,1.518244,0,90,113,198,34,17,135,25,27,"NA:E,SA:E",0E4|1E4|2E4|3E5|4E10|5E3|6E19|7E3|8E20|9E4|10E5|11E4|12E5
206,96039,win,190,31,226.22,13,0,0.4139,0,1.515185,79,0,111,64,15,4,34,1,14,"NA:A,SA:A",0A6|1A1|2A14|3A2|4A2|5A1|6A7|7A17|8A14|9A3|10A0|11A9|12A3
207,96437,loss,398,86,574.58,0,13,0.4125,0,1.569907,0,57,137,221,40,21,145,30,37,"NA:E,SA:E",0E4|1E4|2E4|3E4|4E4|5E4|6E4|7E4|8E4|9E8|10E3|11E7|12E3
208,97180,timeout,743,150,860.93,10,3,0.4099,0,1.563669,195,47,393,275,75,29,163,28,71,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E14|11A17|12E13
209,97526,loss,346,68,517.60,0,12,0.4087,0,1.611573,0,47,119,199,28,19,132,27,24,"NA:E,SA:N",0E3|1E3|2E2|3E4|4E1|5E3|6E3|7E2|8E5|9E7|10E7|11N1|12E7
210,98046,win,520,103,218.55,13,0,0.4068,0,1.597438,236,0,334,135,51,6,67,3,49,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A13|11A20|12A20
211,98787,timeout,741,150,68.37,12,1,0.4042,0,1.622799,238,16,437,229,75,6,139,4,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A20|10A18|11A20|12E16
212,99347,win,560,92,564.35,13,0,0.4023,0,1.540114,220,0,334,181,45,16,108,13,41,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A11|11A20|12A6
213,99914,timeout,567,150,-33.03,9,3,0.4003,0,1.545200,180,59,326,166,75,3,78,4,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E19|10E20|11N1|12E20
214,100082,win,168,27,260.32,13,0,0.3997,0,1.552295,61,0,91,64,13,5,34,3,13,"NA:A,SA:A",0A2|1A3|2A2|3A5|4A1|5A1|6A6|7A18|8A17|9A0|10A0|11A3|12A3
215,100179,win,97,15,247.14,13,0,0.3994,0,1.527307,46,0,53,37,7,4,15,1,7,"NA:A,SA:A",0A5|1A1|2A1|3A3|4A1|5A1|6A2|7A15|8A13|9A1|10A0|11A3|12A0
216,100343,win,164,25,337.30,13,0,0.3988,0,1.601223,65,0,89,63,12,7,33,4,12,"NA:A,SA:A",0A1|1A1|2A6|3A1|4A2|5A6|6A7|7A17|8A20|9A0|10A3|11A1|12A0
217,100654,win,311,59,447.62,13,0,0.3977,0,1.543542,76,0,151,131,29,11,80,8,27,"NA:A,SA:A",0A13|1A3|2A10|3A13|4A5|5A5|6A1|7A4|8A15|9A3|10A0|11A1|12A3
218,100844,win,190,33,463.72,13,0,0.3970,0,1.594311,51,0,91,83,16,11,45,8,15,"NA:A,SA:A",0A8|1A2|2A6|3A6|4A3|5A6|6A2|7A12|8A5|9A0|10A0|11A0|12A1
219,101038,win,194,27,326.64,13,0,0.3964,0,1.576489,55,0,103,78,13,7,46,5,13,"NA:A,SA:A",0A8|1A1|2A7|3A4|4A6|5A8|6A1|7A4|8A7|9A3|10A0|11A3|12A3
220,101457,win,419,63,634.76,13,0,0.3949,0,1.574853,118,0,225,163,31,17,105,13,29,"NA:A,SA:A",0A1|1A10|2A4|3A5|4A12|5A15|6A20|7A14|8A20|9A2|10A5|11A7|12A3
221,101621,win,164,25,300.00,13,0,0.3943,0,1.563281,55,0,89,63,12,6,34,3,11,"NA:A,SA:A",0A3|1A2|2A1|3A16|4A2|5A13|6A1|7A1|8A14|9A1|10A0|11A1|12A0
222,101742,win,121,19,273.51,13,0,0.3939,0,1.616604,63,0,70,42,9,5,16,3,8,"NA:A,SA:A",0A3|1A6|2A2|3A2|4A2|5A5|6A7|7A10|8A1|9A16|10A1|11A8|12A0
223,102307,win,565,91,285.68,13,0,0.3919,0,1.608675,237,0,357,163,45,8,99,5,43,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A15|11A19|12A20
224,102919,win,612,95,350.80,13,0,0.3898,0,1.572448,229,0,369,196,47,10,128,7,46,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A8|11A20|12A20
225,103134,loss,215,42,172.28,0,12,0.3890,0,1.634619,0,39,77,122,16,8,80,15,15,"NA:E,SA:N",0E2|1E2|2E2|3E2|4E1|5E2|6E2|7E1|8E8|9E5|10E6|11N1|12E6
226,103389,loss,255,55,199.73,0,12,0.3881,0,1.630733,0,43,92,139,24,9,91,17,23,"NA:E,SA:N",0E2|1E2|2E2|3E3|4E1|5E2|6E3|7E1|8E12|9E5|10E5|11N1|12E5
227,103733,win,344,51,534.08,13,0,0.3869,0,1.609048,106,0,187,132,25,14,82,11,25,"NA:A,SA:A",0A1|1A16|2A1|3A2|4A9|5A9|6A20|7A14|8A16|9A3|10A9|11A3|12A3
228,103866,win,133,19,337.61,13,0,0.3865,0,1.698081,55,0,70,54,9,7,26,5,9,"NA:A,SA:A",0A2|1A2|2A5|3A1|4A4|5A7|6A4|7A3|8A19|9A2|10A0|11A3|12A3
229,104419,timeout,553,150,20.22,9,3,0.3845,0,1.605738,180,58,311,167,75,4,79,3,70,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
230,104974,win,555,83,424.64,13,0,0.3826,0,1.616978,218,0,343,171,41,12,106,10,39,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A7|11A20|12A8
231,105615,win,641,101,619.37,13,0,0.3803,0,1.655400,207,0,366,225,50,18,147,14,47,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A15|9A3|10A9|11A18|12A2
232,105938,win,323,47,472.68,13,0,0.3792,0,1.686198,95,0,177,123,23,12,77,9,21,"NA:A,SA:A",0A6|1A4|2A7|3A5|4A5|5A20|6A20|7A6|8A20|9A1|10A0|11A1|12A0
233,106359,win,421,69,356.84,13,0,0.3777,0,1.637033,172,0,253,134,34,9,80,6,32,"NA:A,SA:A",0A12|1A20|2A4|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A0|11A12|12A3
234,106915,win,556,93,469.03,13,0,0.3758,0,1.635385,213,0,332,178,46,13,108,9,46,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9A3|10A8|11A17|12A7
235,107093,win,178,27,294.64,13,0,0.3752,0,1.592283,79,0,103,62,13,6,31,4,11,"NA:A,SA:A",0A2|1A5|2A3|3A3|4A14|5A3|6A20|7A1|8A19|9A3|10A0|11A5|12A1
236,107348,win,255,39,280.29,13,0,0.3743,0,1.655213,97,0,148,88,19,6,52,3,19,"NA:A,SA:A",0A9|1A17|2A1|3A2|4A2|5A13|6A9|7A20|8A20|9A1|10A0|11A1|12A2
237,107833,timeout,485,150,-54.49,9,3,0.3726,0,1.611172,178,60,281,129,75,2,44,2,73,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
238,108321,win,488,75,162.91,13,0,0.3709,0,1.623745,207,0,310,141,37,4,89,1,36,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9A3|10A0|11A17|12A7
239,108755,timeout,434,150,-119.93,9,3,0.3694,0,1.634045,178,60,257,102,75,0,19,0,75,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
240,109164,timeout,409,150,-78.85,8,4,0.3679,0,1.665721,151,78,235,99,75,0,16,1,74,"NA:N,SA:N",0A14|1A20|2A20|3A18|4A20|5A20|6A19|7A20|8E19|9E20|10E19|11N1|12E20
241,109274,win,110,15,202.30,13,0,0.3675,0,1.550929,44,0,59,44,7,3,21,2,6,"NA:A,SA:A",0A2|1A1|2A4|3A3|4A1|5A4|6A1|7A4|8A17|9A3|10A0|11A1|12A3
242,109740,timeout,466,150,-124.15,9,3,0.3659,0,1.610446,175,59,275,116,75,0,33,0,74,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A17|7A20|8A18|9E19|10E20|11N1|12E20
243,110207,timeout,467,150,-122.10,9,3,0.3643,0,1.631773,179,59,270,122,75,0,39,0,72,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E19|10E20|11N1|12E20
244,110805,timeout,598,150,15.41,12,1,0.3622,0,1.661785,240,20,370,153,75,4,64,2,73,"NA:N,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E20|9A20|10A20|11A20|12A20
