episode,global_step,outcome,ep_steps,reward,agent_terr,enemy_terr,epsilon,curriculum_level,mean_loss
1435,86370,loss,39,-1.18,0,7,0.0500,0,16.740487
1436,86392,loss,22,-1.24,0,7,0.0500,0,16.003621
1437,86406,loss,14,-1.24,0,7,0.0500,0,15.119263
1438,86442,loss,36,-1.21,0,7,0.0500,0,15.778514
1439,86468,loss,26,-1.24,0,9,0.0500,0,15.491998
1440,86495,loss,27,-1.24,0,7,0.0500,0,16.398460
1441,86516,loss,21,-1.19,0,7,0.0500,0,16.719824
1442,86536,loss,20,-1.24,0,7,0.0500,0,16.845835
1443,86554,loss,18,-1.24,0,7,0.0500,0,16.342232
1444,86572,loss,18,-1.24,0,7,0.0500,0,16.692402
1445,86592,loss,20,-1.24,0,7,0.0500,0,17.324008
1446,86616,loss,24,-1.21,0,8,0.0500,0,15.608618
1447,86638,loss,22,-1.24,0,7,0.0500,0,15.480182
1448,86663,loss,25,-1.24,0,7,0.0500,0,15.337569
1449,86685,loss,22,-1.24,0,7,0.0500,0,15.749358
1450,86703,loss,18,-1.24,0,7,0.0500,0,16.070279
1451,86721,loss,18,-1.24,0,7,0.0500,0,16.652977
1452,86750,loss,29,-1.16,0,7,0.0500,0,16.210192
1453,86792,loss,42,-1.23,0,8,0.0500,0,16.188849
1454,86822,loss,30,-1.16,0,7,0.0500,0,16.300973
1455,86856,loss,34,-1.23,0,8,0.0500,0,15.949201
1456,86878,loss,22,-1.19,0,7,0.0500,0,16.710653
1457,86909,loss,31,-1.19,0,7,0.0500,0,16.469280
1458,86955,loss,46,-1.13,0,9,0.0500,0,16.695032
1459,86975,loss,20,-1.19,0,7,0.0500,0,17.076728
1460,86995,loss,20,-1.19,0,7,0.0500,0,17.353879
1461,87057,loss,62,-1.02,0,8,0.0500,0,16.467192
1462,87079,loss,22,-1.19,0,7,0.0500,0,16.974750
1463,87113,loss,34,-1.28,0,7,0.0500,0,17.501685
1464,87145,loss,32,-1.23,0,7,0.0500,0,17.637233
1465,87167,loss,22,-1.24,0,7,0.0500,0,15.004333
1466,87207,loss,40,-1.13,0,7,0.0500,0,16.312084
1467,87249,loss,42,-1.18,0,8,0.0500,0,17.040692
1468,87279,loss,30,-1.24,0,8,0.0500,0,15.742323
1469,87300,loss,21,-1.14,0,7,0.0500,0,16.595170
1470,87342,loss,42,-1.18,0,8,0.0500,0,17.208417
1471,87392,loss,50,-1.15,0,9,0.0500,0,16.938255
1472,87418,loss,26,-1.24,0,7,0.0500,0,17.476429
1473,87452,loss,34,-1.23,0,9,0.0500,0,16.569379
1474,87466,loss,14,-1.22,0,7,0.0500,0,15.054585
1475,87494,loss,28,-1.24,0,7,0.0500,0,16.782642
1476,87519,loss,25,-1.24,0,7,0.0500,0,16.183869
1477,87559,loss,40,-1.18,0,7,0.0500,0,16.311483
1478,87575,loss,16,-1.22,0,7,0.0500,0,15.948095
1479,87613,loss,38,-1.23,0,8,0.0500,0,17.177119
1480,87669,loss,56,-1.17,0,8,0.0500,0,16.999287
1481,87697,loss,28,-1.19,0,7,0.0500,0,16.248780
1482,87717,loss,20,-1.24,0,7,0.0500,0,17.096125
1483,87749,loss,32,-1.23,0,8,0.0500,0,16.443969
1484,87767,loss,18,-1.24,0,7,0.0500,0,16.415055
1485,87792,loss,25,-1.24,0,7,0.0500,0,16.472154
1486,87814,loss,22,-1.19,0,7,0.0500,0,17.063973
1487,87845,loss,31,-1.19,0,7,0.0500,0,16.808651
1488,87861,loss,16,-1.24,0,7,0.0500,0,15.974232
1489,87891,loss,30,-1.24,0,8,0.0500,0,16.162726
1490,87918,loss,27,-1.24,0,7,0.0500,0,16.766357
1491,87942,loss,24,-1.24,0,7,0.0500,0,17.738373
1492,87968,loss,26,-1.24,0,7,0.0500,0,16.958615
1493,87988,loss,20,-1.24,0,7,0.0500,0,17.250798
1494,88033,loss,45,-1.23,0,8,0.0500,0,16.620819
1495,88058,loss,25,-1.21,0,7,0.0500,0,16.889555
1496,88100,loss,42,-1.20,0,8,0.0500,0,17.138399
1497,88124,loss,24,-1.24,0,8,0.0500,0,17.247090
1498,88150,loss,26,-1.24,0,7,0.0500,0,17.007179
1499,88174,loss,24,-1.16,0,7,0.0500,0,18.028557
1500,88200,loss,26,-1.19,0,8,0.0500,0,17.447366
1501,88232,loss,32,-1.18,0,7,0.0500,0,17.076147
1502,88260,loss,28,-1.24,0,7,0.0500,0,16.934923
1503,88288,loss,28,-1.24,0,7,0.0500,0,17.127028
1504,88316,loss,28,-1.14,0,7,0.0500,0,17.580902
1505,88332,loss,16,-1.24,0,7,0.0500,0,15.963083
1506,88344,loss,12,-1.24,0,7,0.0500,0,19.774037
1507,88364,loss,20,-1.24,0,7,0.0500,0,17.898927
1508,88384,loss,20,-1.24,0,7,0.0500,0,17.575010
1509,88406,loss,22,-1.16,0,7,0.0500,0,16.858151
1510,88442,loss,36,-1.23,0,8,0.0500,0,17.242724
1511,88458,loss,16,-1.24,0,7,0.0500,0,16.298654
1512,88480,loss,22,-1.19,0,7,0.0500,0,17.552519
1513,88498,loss,18,-1.19,0,7,0.0500,0,16.261096
1514,88516,loss,18,-1.24,0,7,0.0500,0,17.636484
1515,88540,loss,24,-1.24,0,7,0.0500,0,16.473237
1516,88562,loss,22,-1.24,0,8,0.0500,0,16.044054
1517,88578,loss,16,-1.24,0,7,0.0500,0,15.423537
1518,88602,loss,24,-1.24,0,7,0.0500,0,16.550405
1519,88633,loss,31,-1.21,0,7,0.0500,0,17.168493
1520,88665,loss,32,-1.18,0,8,0.0500,0,17.914882
1521,88685,loss,20,-1.24,0,7,0.0500,0,18.100402
1522,88709,loss,24,-1.24,0,7,0.0500,0,17.083372
1523,88734,loss,25,-1.24,0,7,0.0500,0,16.832107
1524,88756,loss,22,-1.21,0,7,0.0500,0,16.368425
1525,88789,loss,33,-1.18,0,7,0.0500,0,17.530981
1526,88809,loss,20,-1.24,0,7,0.0500,0,18.607984
1527,88829,loss,20,-1.24,0,7,0.0500,0,17.796376
1528,88861,loss,32,-1.23,0,7,0.0500,0,17.246246
1529,88889,loss,28,-1.24,0,7,0.0500,0,17.230836
1530,88917,loss,28,-1.19,0,7,0.0500,0,17.240694
1531,88939,loss,22,-1.24,0,7,0.0500,0,19.091760
1532,88967,loss,28,-1.19,0,7,0.0500,0,17.925815
1533,88989,loss,22,-1.24,0,7,0.0500,0,18.543419
1534,89017,loss,28,-1.21,0,7,0.0500,0,16.277881
1535,89035,loss,18,-1.14,0,7,0.0500,0,18.178783
1536,89057,loss,22,-1.24,0,8,0.0500,0,17.937265
1537,89077,loss,20,-1.24,0,7,0.0500,0,17.160886
1538,89103,loss,26,-1.24,0,7,0.0500,0,17.118049
1539,89138,loss,35,-1.18,0,7,0.0500,0,18.503980
1540,89158,loss,20,-1.24,0,7,0.0500,0,18.502415
1541,89180,loss,22,-1.24,0,7,0.0500,0,18.266287
1542,89202,loss,22,-1.19,0,7,0.0500,0,18.296907
1543,89224,loss,22,-1.24,0,7,0.0500,0,16.283238
1544,89263,loss,39,-1.18,0,8,0.0500,0,18.001044
1545,89290,loss,27,-1.24,0,7,0.0500,0,17.401056
1546,89316,loss,26,-1.24,0,7,0.0500,0,17.972855
1547,89347,loss,31,-1.23,0,7,0.0500,0,18.792608
1548,89383,loss,36,-1.13,0,7,0.0500,0,17.406715
1549,89399,loss,16,-1.19,0,7,0.0500,0,18.179385
1550,89426,loss,27,-1.24,0,7,0.0500,0,17.958957
1551,89453,loss,27,-1.19,0,7,0.0500,0,17.513937
1552,89478,loss,25,-1.24,0,7,0.0500,0,19.607599
1553,89504,loss,26,-1.24,0,7,0.0500,0,17.384668
1554,89534,loss,30,-1.24,0,8,0.0500,0,18.481630
1555,89558,loss,24,-1.24,0,7,0.0500,0,18.013130
1556,89597,loss,39,-1.18,0,7,0.0500,0,17.373680
1557,89615,loss,18,-1.24,0,7,0.0500,0,17.168767
1558,89633,loss,18,-1.24,0,7,0.0500,0,18.003611
1559,89657,loss,24,-1.24,0,8,0.0500,0,18.023331
1560,89680,loss,23,-1.14,0,7,0.0500,0,19.189586
1561,89714,loss,34,-1.18,0,8,0.0500,0,17.560831
1562,89744,loss,30,-1.24,0,7,0.0500,0,18.159125
1563,89794,loss,50,-1.18,0,8,0.0500,0,16.803522
1564,89825,loss,31,-1.28,0,8,0.0500,0,17.579820
1565,89852,loss,27,-1.14,0,7,0.0500,0,19.218725
1566,89879,loss,27,-1.24,0,7,0.0500,0,17.205255
1567,89895,loss,16,-1.22,0,7,0.0500,0,18.872404
1568,89922,loss,27,-1.19,0,7,0.0500,0,16.401284
1569,89938,loss,16,-1.19,0,7,0.0500,0,16.920824
1570,89954,loss,16,-1.24,0,7,0.0500,0,18.396307
1571,90006,loss,52,-1.12,0,8,0.0500,0,17.817338
1572,90031,loss,25,-1.24,0,7,0.0500,0,18.444495
1573,90053,loss,22,-1.24,0,7,0.0500,0,19.281839
1574,90069,loss,16,-1.24,0,7,0.0500,0,18.809422
1575,90099,loss,30,-1.24,0,8,0.0500,0,19.101167
1576,90119,loss,20,-1.24,0,7,0.0500,0,18.251379
1577,90141,loss,22,-1.24,0,7,0.0500,0,17.774226
1578,90181,loss,40,-1.23,0,8,0.0500,0,17.880279
1579,90235,loss,54,-1.22,0,8,0.0500,0,18.175815
1580,90275,loss,40,-1.16,0,8,0.0500,0,18.838629
1581,90301,loss,26,-1.24,0,7,0.0500,0,18.086603
1582,90331,loss,30,-1.24,0,7,0.0500,0,17.756285
1583,90359,loss,28,-1.24,0,7,0.0500,0,16.941508
1584,90379,loss,20,-1.24,0,7,0.0500,0,18.533540
1585,90403,loss,24,-1.21,0,7,0.0500,0,18.402031
1586,90427,loss,24,-1.24,0,7,0.0500,0,18.578231
1587,90467,loss,40,-1.18,0,9,0.0500,0,18.882543
1588,90493,loss,26,-1.24,0,7,0.0500,0,18.294047
1589,90530,loss,37,-1.13,0,8,0.0500,0,19.009060
1590,90558,loss,28,-1.24,0,7,0.0500,0,16.986891
1591,90602,loss,44,-1.23,0,9,0.0500,0,17.763578
1592,90666,loss,64,-1.22,0,11,0.0500,0,19.247336
1593,90694,loss,28,-1.24,0,8,0.0500,0,18.642705
1594,90726,loss,32,-1.21,0,8,0.0500,0,19.269192
1595,90751,loss,25,-1.24,0,7,0.0500,0,18.488226
1596,90773,loss,22,-1.24,0,7,0.0500,0,20.068551
1597,90795,loss,22,-1.24,0,7,0.0500,0,20.575867
1598,90816,loss,21,-1.19,0,7,0.0500,0,18.295711
1599,90852,loss,36,-1.21,0,7,0.0500,0,18.372687
1600,90884,loss,32,-1.23,0,9,0.0500,0,18.505104
1601,90914,loss,30,-1.19,0,8,0.0500,0,18.922514
1602,90948,loss,34,-1.18,0,8,0.0500,0,19.026256
1603,90968,loss,20,-1.19,0,8,0.0500,0,19.852234
1604,90993,loss,25,-1.24,0,7,0.0500,0,18.823135
1605,91013,loss,20,-1.24,0,7,0.0500,0,18.944460
1606,91036,loss,23,-1.19,0,7,0.0500,0,19.827481
1607,91056,loss,20,-1.24,0,7,0.0500,0,19.566177
1608,91080,loss,24,-1.16,0,7,0.0500,0,18.877781
1609,91112,loss,32,-1.23,0,8,0.0500,0,18.335414
1610,91141,loss,29,-1.19,0,7,0.0500,0,20.507801
1611,91166,loss,25,-1.29,0,9,0.0500,0,18.495545
1612,91188,loss,22,-1.24,0,7,0.0500,0,19.358210
1613,91223,loss,35,-1.23,0,7,0.0500,0,18.752629
1614,91252,loss,29,-1.24,0,7,0.0500,0,19.311827
1615,91278,loss,26,-1.24,0,7,0.0500,0,20.131768
1616,91300,loss,22,-1.16,0,8,0.0500,0,18.868831
1617,91331,loss,31,-1.23,0,8,0.0500,0,19.622067
1618,91359,loss,28,-1.21,0,7,0.0500,0,19.327504
1619,91391,loss,32,-1.21,0,7,0.0500,0,18.495003
1620,91411,loss,20,-1.24,0,7,0.0500,0,20.970976
1621,91443,loss,32,-1.23,0,7,0.0500,0,18.658501
1622,91468,loss,25,-1.24,0,7,0.0500,0,20.486768
1623,91504,loss,36,-1.18,0,7,0.0500,0,19.013506
1624,91532,loss,28,-1.24,0,7,0.0500,0,19.259686
1625,91557,loss,25,-1.19,0,7,0.0500,0,18.344810
1626,91595,loss,38,-1.21,0,8,0.0500,0,20.751700
1627,91619,loss,24,-1.24,0,7,0.0500,0,18.898968
1628,91643,loss,24,-1.24,0,7,0.0500,0,19.085206
1629,91672,loss,29,-1.24,0,7,0.0500,0,20.334082
1630,91700,loss,28,-1.14,0,7,0.0500,0,19.446860
1631,91721,loss,21,-1.19,0,7,0.0500,0,18.956863
1632,91770,loss,49,-1.23,0,8,0.0500,0,19.643241
1633,91801,loss,31,-1.23,0,7,0.0500,0,18.298776
1634,91819,loss,18,-1.19,0,7,0.0500,0,19.690762
1635,91845,loss,26,-1.21,0,7,0.0500,0,20.771857
1636,91882,loss,37,-1.18,0,7,0.0500,0,20.139870
1637,91910,loss,28,-1.19,0,7,0.0500,0,19.277368
1638,91934,loss,24,-1.24,0,7,0.0500,0,19.698212
1639,91956,loss,22,-1.24,0,7,0.0500,0,18.163996
1640,91988,loss,32,-1.21,0,7,0.0500,0,18.925840
1641,92023,loss,35,-1.23,0,8,0.0500,0,20.322843
1642,92056,loss,33,-1.23,0,8,0.0500,0,19.549471
1643,92085,loss,29,-1.19,0,7,0.0500,0,19.034531
1644,92112,loss,27,-1.24,0,7,0.0500,0,19.200780
1645,92142,loss,30,-1.19,0,7,0.0500,0,18.353057
1646,92167,loss,25,-1.19,0,7,0.0500,0,20.266268
1647,92194,loss,27,-1.19,0,7,0.0500,0,18.600770
1648,92224,loss,30,-1.24,0,7,0.0500,0,19.959074
1649,92254,loss,30,-1.24,0,7,0.0500,0,19.814701
1650,92283,loss,29,-1.29,0,7,0.0500,0,19.642395
1651,92311,loss,28,-1.24,0,7,0.0500,0,19.733041
1652,92343,loss,32,-1.23,0,8,0.0500,0,20.397383
1653,92371,loss,28,-1.24,0,7,0.0500,0,19.687417
1654,92406,loss,35,-1.23,0,7,0.0500,0,19.956031
1655,92435,loss,29,-1.24,0,7,0.0500,0,19.738117
1656,92461,loss,26,-1.24,0,8,0.0500,0,19.798497
1657,92489,loss,28,-1.24,0,7,0.0500,0,19.805940
1658,92529,loss,40,-1.21,0,8,0.0500,0,20.043451
1659,92551,loss,22,-1.24,0,7,0.0500,0,19.301511
1660,92579,loss,28,-1.24,0,7,0.0500,0,21.137604
1661,92612,loss,33,-1.23,0,8,0.0500,0,19.648240
1662,92626,loss,14,-1.24,0,7,0.0500,0,20.416220
1663,92646,loss,20,-1.22,0,7,0.0500,0,20.468372
1664,92668,loss,22,-1.19,0,7,0.0500,0,19.524722
1665,92718,loss,50,-1.13,0,9,0.0500,0,20.681505
1666,92755,loss,37,-1.13,0,7,0.0500,0,19.895785
1667,92787,loss,32,-1.18,0,7,0.0500,0,21.008604
1668,92811,loss,24,-1.24,0,7,0.0500,0,21.240315
1669,92836,loss,25,-1.24,0,7,0.0500,0,21.055154
1670,92872,loss,36,-1.18,0,8,0.0500,0,20.287039
1671,92886,loss,14,-1.24,0,7,0.0500,0,17.930654
1672,92922,loss,36,-1.23,0,8,0.0500,0,19.905379
1673,92951,loss,29,-1.24,0,7,0.0500,0,19.152946
1674,92971,loss,20,-1.24,0,7,0.0500,0,20.409626
1675,92989,loss,18,-1.24,0,7,0.0500,0,21.197771
1676,93003,loss,14,-1.24,0,7,0.0500,0,20.557699
1677,93034,loss,31,-1.21,0,7,0.0500,0,20.704929
1678,93063,loss,29,-1.19,0,7,0.0500,0,19.750976
1679,93091,loss,28,-1.24,0,8,0.0500,0,20.386541
1680,93103,loss,12,-1.24,0,7,0.0500,0,19.250777
1681,93127,loss,24,-1.24,0,7,0.0500,0,20.865346
1682,93151,loss,24,-1.21,0,7,0.0500,0,22.535337
1683,93179,loss,28,-1.24,0,7,0.0500,0,20.066775
1684,93201,loss,22,-1.19,0,7,0.0500,0,19.920487
1685,93234,loss,33,-1.23,0,7,0.0500,0,20.776590
1686,93269,loss,35,-1.23,0,8,0.0500,0,19.848763
1687,93295,loss,26,-1.16,0,7,0.0500,0,20.189486
1688,93329,loss,34,-1.18,0,8,0.0500,0,21.249102
1689,93347,loss,18,-1.24,0,7,0.0500,0,21.062382
1690,93375,loss,28,-1.21,0,7,0.0500,0,22.085357
1691,93407,loss,32,-1.18,0,7,0.0500,0,20.797127
1692,93427,loss,20,-1.19,0,7,0.0500,0,19.570250
1693,93476,loss,49,-1.13,0,8,0.0500,0,21.561091
1694,93516,loss,40,-1.21,0,8,0.0500,0,22.099241
1695,93540,loss,24,-1.24,0,7,0.0500,0,19.834124
1696,93556,loss,16,-1.19,0,7,0.0500,0,22.659028
1697,93584,loss,28,-1.16,0,7,0.0500,0,22.295040
1698,93618,loss,34,-1.23,0,7,0.0500,0,21.494729
1699,93685,loss,67,-1.09,0,8,0.0500,0,20.089273
1700,93712,loss,27,-1.24,0,7,0.0500,0,20.036709
1701,93741,loss,29,-1.24,0,7,0.0500,0,21.030725
1702,93764,loss,23,-1.19,0,7,0.0500,0,22.212252
1703,93798,loss,34,-1.11,0,7,0.0500,0,19.869398
1704,93827,loss,29,-1.24,0,7,0.0500,0,21.093027
1705,93855,loss,28,-1.24,0,7,0.0500,0,22.352759
1706,93867,loss,12,-1.24,0,7,0.0500,0,21.294240
1707,93887,loss,20,-1.14,0,7,0.0500,0,21.205437
1708,93909,loss,22,-1.19,0,8,0.0500,0,21.388110
1709,93936,loss,27,-1.21,0,7,0.0500,0,21.263486
1710,93973,loss,37,-1.13,0,7,0.0500,0,21.280811
1711,93999,loss,26,-1.16,0,7,0.0500,0,20.137606
1712,94019,loss,20,-1.24,0,7,0.0500,0,21.909418
1713,94061,loss,42,-1.23,0,8,0.0500,0,22.080000
1714,94081,loss,20,-1.24,0,7,0.0500,0,20.076751
1715,94107,loss,26,-1.24,0,7,0.0500,0,21.047177
1716,94131,loss,24,-1.24,0,7,0.0500,0,22.729918
1717,94160,loss,29,-1.16,0,7,0.0500,0,22.192157
1718,94202,loss,42,-1.18,0,8,0.0500,0,21.271620
1719,94225,loss,23,-1.19,0,7,0.0500,0,19.749548
1720,94252,loss,27,-1.24,0,7,0.0500,0,22.164050
1721,94276,loss,24,-1.24,0,7,0.0500,0,21.967610
1722,94288,loss,12,-1.24,0,7,0.0500,0,20.569213
1723,94310,loss,22,-1.24,0,8,0.0500,0,20.387115
1724,94352,loss,42,-1.23,0,9,0.0500,0,20.872040
1725,94380,loss,28,-1.24,0,7,0.0500,0,21.605680
1726,94406,loss,26,-1.24,0,7,0.0500,0,21.681545
1727,94445,loss,39,-1.18,0,9,0.0500,0,21.010206
1728,94473,loss,28,-1.24,0,8,0.0500,0,22.656026
1729,94502,loss,29,-1.24,0,7,0.0500,0,20.585048
1730,94540,loss,38,-1.18,0,8,0.0500,0,19.960362
1731,94569,loss,29,-1.19,0,7,0.0500,0,21.882102
1732,94600,loss,31,-1.23,0,7,0.0500,0,22.396812
1733,94632,loss,32,-1.23,0,8,0.0500,0,23.060616
1734,94650,loss,18,-1.24,0,7,0.0500,0,20.584658
1735,94682,loss,32,-1.13,0,8,0.0500,0,21.357212
1736,94727,loss,45,-1.15,0,7,0.0500,0,21.826441
1737,94752,loss,25,-1.19,0,7,0.0500,0,22.817812
1738,94778,loss,26,-1.19,0,7,0.0500,0,21.273818
1739,94803,loss,25,-1.24,0,7,0.0500,0,21.959715
1740,94836,loss,33,-1.23,0,7,0.0500,0,22.745347
1741,94865,loss,29,-1.24,0,7,0.0500,0,21.836768
1742,94887,loss,22,-1.19,0,7,0.0500,0,22.073117
1743,94920,loss,33,-1.18,0,7,0.0500,0,21.924183
1744,94966,loss,46,-1.15,0,9,0.0500,0,22.502941
1745,94984,loss,18,-1.24,0,7,0.0500,0,22.821526
1746,95011,loss,27,-1.24,0,7,0.0500,0,22.244134
1747,95030,loss,19,-1.14,0,7,0.0500,0,24.279888
1748,95058,loss,28,-1.14,0,8,0.0500,0,22.440731
1749,95078,loss,20,-1.24,0,7,0.0500,0,21.567981
1750,95118,loss,40,-1.23,0,8,0.0500,0,21.908713
1751,95168,loss,50,-1.13,0,8,0.0500,0,21.550674
1752,95201,loss,33,-1.18,0,7,0.0500,0,21.167830
1753,95229,loss,28,-1.24,0,7,0.0500,0,22.108349
1754,95252,loss,23,-1.19,0,7,0.0500,0,22.309046
1755,95300,loss,48,-1.13,0,8,0.0500,0,23.070474
1756,95326,loss,26,-1.24,0,7,0.0500,0,22.690105
1757,95344,loss,18,-1.24,0,7,0.0500,0,21.600326
1758,95368,loss,24,-1.24,0,7,0.0500,0,21.507055
1759,95393,loss,25,-1.24,0,7,0.0500,0,21.729950
1760,95425,loss,32,-1.23,0,7,0.0500,0,22.754220
1761,95461,loss,36,-1.18,0,8,0.0500,0,23.386715
1762,95499,loss,38,-1.18,0,8,0.0500,0,22.000149
1763,95525,loss,26,-1.24,0,8,0.0500,0,23.853817
1764,95557,loss,32,-1.18,0,7,0.0500,0,23.419569
1765,95592,loss,35,-1.23,0,8,0.0500,0,22.857354
1766,95606,loss,14,-1.24,0,7,0.0500,0,22.239263
1767,95631,loss,25,-1.24,0,7,0.0500,0,22.798296
1768,95647,loss,16,-1.24,0,7,0.0500,0,20.885040
1769,95682,loss,35,-1.21,0,7,0.0500,0,22.467634
1770,95712,loss,30,-1.24,0,7,0.0500,0,23.263777
1771,95736,loss,24,-1.24,0,7,0.0500,0,20.193261
1772,95754,loss,18,-1.24,0,7,0.0500,0,22.717848
1773,95780,loss,26,-1.21,0,7,0.0500,0,23.056011
1774,95801,loss,21,-1.19,0,7,0.0500,0,22.373000
1775,95839,loss,38,-1.23,0,8,0.0500,0,22.491607
1776,95881,loss,42,-1.23,0,9,0.0500,0,22.803400
1777,95910,loss,29,-1.16,0,7,0.0500,0,23.253402
1778,95928,loss,18,-1.24,0,7,0.0500,0,23.778043
1779,95952,loss,24,-1.24,0,7,0.0500,0,23.194747
1780,95979,loss,27,-1.21,0,7,0.0500,0,23.859966
1781,96004,loss,25,-1.24,0,7,0.0500,0,22.414111
1782,96031,loss,27,-1.24,0,7,0.0500,0,21.740030
1783,96062,loss,31,-1.23,0,7,0.0500,0,22.484719
1784,96101,loss,39,-1.23,0,7,0.0500,0,22.780368
1785,96117,loss,16,-1.24,0,7,0.0500,0,23.402770
1786,96137,loss,20,-1.24,0,7,0.0500,0,21.277080
1787,96157,loss,20,-1.24,0,7,0.0500,0,23.089292
1788,96199,loss,42,-1.23,0,8,0.0500,0,22.696346
1789,96224,loss,25,-1.21,0,7,0.0500,0,24.955713
1790,96265,loss,41,-1.18,0,7,0.0500,0,22.571030
1791,96292,loss,27,-1.24,0,7,0.0500,0,23.713651
1792,96322,loss,30,-1.16,0,8,0.0500,0,23.116812
1793,96351,loss,29,-1.24,0,7,0.0500,0,23.594745
1794,96371,loss,20,-1.24,0,7,0.0500,0,22.884138
1795,96395,loss,24,-1.24,0,7,0.0500,0,24.019122
1796,96420,loss,25,-1.21,0,7,0.0500,0,22.259040
1797,96447,loss,27,-1.24,0,7,0.0500,0,23.377208
1798,96497,loss,50,-1.20,0,8,0.0500,0,24.036225
1799,96519,loss,22,-1.24,0,7,0.0500,0,23.859710
1800,96549,loss,30,-1.19,0,8,0.0500,0,22.262937
1801,96571,loss,22,-1.19,0,7,0.0500,0,23.754009
1802,96593,loss,22,-1.24,0,7,0.0500,0,24.176741
1803,96617,loss,24,-1.21,0,7,0.0500,0,23.043787
1804,96635,loss,18,-1.24,0,7,0.0500,0,23.468176
1805,96660,loss,25,-1.24,0,7,0.0500,0,23.034439
1806,96684,loss,24,-1.16,0,7,0.0500,0,23.224292
1807,96709,loss,25,-1.24,0,7,0.0500,0,24.704307
1808,96732,loss,23,-1.14,0,7,0.0500,0,23.527613
1809,96756,loss,24,-1.21,0,8,0.0500,0,21.485185
1810,96786,loss,30,-1.24,0,7,0.0500,0,23.581249
1811,96820,loss,34,-1.23,0,10,0.0500,0,23.818286
1812,96838,loss,18,-1.24,0,7,0.0500,0,25.390581
1813,96867,loss,29,-1.24,0,7,0.0500,0,24.120982
1814,96891,loss,24,-1.24,0,7,0.0500,0,22.906030
1815,96918,loss,27,-1.24,0,7,0.0500,0,21.717597
1816,96938,loss,20,-1.24,0,7,0.0500,0,23.886296
1817,96962,loss,24,-1.09,0,7,0.0500,0,22.072634
1818,96991,loss,29,-1.19,0,7,0.0500,0,23.080732
1819,97013,loss,22,-1.24,0,7,0.0500,0,23.318594
1820,97029,loss,16,-1.24,0,7,0.0500,0,24.282103
1821,97049,loss,20,-1.24,0,7,0.0500,0,23.221378
1822,97074,loss,25,-1.19,0,7,0.0500,0,23.407379
1823,97125,loss,51,-1.12,0,7,0.0500,0,23.664009
1824,97167,loss,42,-1.18,0,8,0.0500,0,23.854992
1825,97203,loss,36,-1.23,0,8,0.0500,0,23.154267
1826,97231,loss,28,-1.24,0,7,0.0500,0,22.821313
1827,97249,loss,18,-1.24,0,7,0.0500,0,23.550532
1828,97285,loss,36,-1.23,0,7,0.0500,0,24.226819
1829,97331,loss,46,-1.13,0,8,0.0500,0,23.419576
1830,97349,loss,18,-1.24,0,7,0.0500,0,25.094495
1831,97371,loss,22,-1.24,0,7,0.0500,0,23.498497
1832,97393,loss,22,-1.24,0,7,0.0500,0,23.871266
1833,97420,loss,27,-1.24,0,7,0.0500,0,25.037156
1834,97444,loss,24,-1.24,0,7,0.0500,0,22.515350
1835,97468,loss,24,-1.24,0,7,0.0500,0,24.035694
1836,97493,loss,25,-1.24,0,7,0.0500,0,22.165994
1837,97525,loss,32,-1.23,0,8,0.0500,0,23.800615
1838,97558,loss,33,-1.16,0,7,0.0500,0,24.801428
1839,97592,loss,34,-1.21,0,7,0.0500,0,24.039288
1840,97623,loss,31,-1.19,0,7,0.0500,0,25.282200
1841,97644,loss,21,-1.19,0,7,0.0500,0,23.143762
1842,97668,loss,24,-1.24,0,7,0.0500,0,23.185886
1843,97694,loss,26,-1.24,0,7,0.0500,0,24.599705
1844,97712,loss,18,-1.24,0,7,0.0500,0,25.116851
1845,97739,loss,27,-1.24,0,7,0.0500,0,25.007895
1846,97763,loss,24,-1.19,0,7,0.0500,0,23.949784
1847,97790,loss,27,-1.24,0,7,0.0500,0,25.770349
1848,97825,loss,35,-1.21,0,7,0.0500,0,24.413578
1849,97851,loss,26,-1.21,0,7,0.0500,0,25.182988
1850,97879,loss,28,-1.19,0,7,0.0500,0,23.562796
1851,97903,loss,24,-1.16,0,7,0.0500,0,23.369837
1852,97935,loss,32,-1.18,0,8,0.0500,0,23.526860
1853,97961,loss,26,-1.24,0,7,0.0500,0,23.888176
1854,97985,loss,24,-1.19,0,7,0.0500,0,24.491076
1855,98007,loss,22,-1.21,0,7,0.0500,0,24.964911
1856,98039,loss,32,-1.18,0,8,0.0500,0,25.495329
1857,98059,loss,20,-1.14,0,7,0.0500,0,24.692399
1858,98083,loss,24,-1.24,0,7,0.0500,0,23.363076
1859,98118,loss,35,-1.18,0,7,0.0500,0,24.168885
1860,98154,loss,36,-1.11,0,8,0.0500,0,23.717097
1861,98174,loss,20,-1.19,0,7,0.0500,0,25.187633
1862,98207,loss,33,-1.18,0,7,0.0500,0,24.076462
1863,98233,loss,26,-1.21,0,8,0.0500,0,26.240583
1864,98253,loss,20,-1.24,0,7,0.0500,0,24.926715
1865,98277,loss,24,-1.24,0,7,0.0500,0,25.419447
1866,98304,loss,27,-1.24,0,7,0.0500,0,25.036717
1867,98322,loss,18,-1.24,0,7,0.0500,0,25.041523
1868,98338,loss,16,-1.24,0,7,0.0500,0,24.707395
1869,98360,loss,22,-1.24,0,7,0.0500,0,25.889791
