29,11352,timeout,389,100,-1995.51,8,5,0.9641,0,5.104547,30,30,163,177,49,8,109,10,40,"NA:N,SA:N",0E1|1E7|2A8|3E16|4E3|5A2|6A1|7A9|8A3|9A1|10A1|11A5|12E3
30,11750,timeout,398,100,-1827.77,8,5,0.9628,0,5.810724,19,23,152,196,50,18,118,20,49,"NA:N,SA:N",0E1|1E1|2A1|3E1|4E17|5A5|6A1|7A1|8A3|9A1|10A3|11A4|12E3
31,12164,timeout,414,100,-1795.75,7,6,0.9615,0,6.194615,63,28,190,174,50,11,104,13,46,"NA:N,SA:A",0E1|1E1|2E1|3E1|4E4|5A3|6E20|7A2|8A5|9A20|10A20|11A7|12A6
32,12580,timeout,416,100,-1417.59,11,2,0.9602,0,6.666015,82,20,195,171,50,15,97,14,46,"NA:N,SA:A",0E3|1E17|2A1|3A2|4A12|5A6|6A4|7A16|8A2|9A15|10A5|11A12|12A7
33,12950,timeout,370,100,-2390.37,7,6,0.9590,0,6.810938,30,31,150,170,50,12,100,14,42,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E10|5A8|6A2|7A2|8A3|9A1|10E17|11A12|12A2
34,13195,loss,245,60,-1673.99,0,12,0.9582,0,6.351311,0,40,101,118,26,1,74,10,23,"NA:E,SA:N",0E1|1E1|2E1|3E4|4E1|5E3|6E5|7E8|8E3|9E9|10E2|11N1|12E2
35,13410,win,215,53,-149.60,13,0,0.9575,0,6.226297,61,0,100,89,26,10,43,6,23,"NA:A,SA:A",0A4|1A7|2A7|3A6|4A5|5A12|6A2|7A1|8A9|9A3|10A1|11A2|12A2
36,13809,timeout,399,100,-2217.24,4,9,0.9563,0,5.607840,68,53,188,161,50,9,93,15,45,"NA:E,SA:A",0E2|1E3|2E2|3E1|4E2|5E3|6E9|7E13|8E18|9A18|10A19|11A11|12A20
37,14210,timeout,401,100,-1426.74,8,4,0.9550,0,5.139970,15,11,150,201,50,19,124,20,44,"NA:N,SA:N",0A1|1E4|2A2|3A2|4A1|5A1|6A3|7A2|8A3|9E2|10E2|11N1|12E3
38,14595,timeout,385,100,-2019.25,7,5,0.9538,0,4.572339,20,33,150,185,50,16,111,18,40,"NA:N,SA:N",0A2|1A3|2A2|3A1|4E16|5A10|6A1|7A1|8E7|9E5|10E3|11N1|12E2
39,14979,timeout,384,100,-1602.74,6,7,0.9526,0,4.119650,20,32,153,182,49,13,110,16,41,"NA:N,SA:N",0E1|1E1|2A8|3E2|4E16|5A1|6E4|7A1|8A3|9A1|10E4|11A6|12E4
40,15359,timeout,380,100,-1679.77,3,9,0.9514,0,4.308801,9,36,152,178,50,11,109,16,45,"NA:N,SA:N",0E1|1E1|2E1|3E3|4E5|5E1|6A7|7A1|8A1|9E19|10E3|11N1|12E2
41,15740,timeout,381,100,-2219.79,7,6,0.9502,0,4.021372,21,28,152,179,50,13,107,15,38,"NA:N,SA:N",0E1|1A1|2A1|3E1|4E1|5A1|6E10|7E7|8A6|9A10|10A1|11A1|12E8
42,16087,timeout,347,100,-2313.87,6,6,0.9491,0,4.082286,29,50,155,143,49,4,80,6,40,"NA:N,SA:N",0A6|1A1|2A10|3E5|4A1|5A10|6E17|7A1|8E11|9E5|10E6|11N1|12E6
43,16460,timeout,373,100,-1171.27,8,4,0.9479,0,4.080957,34,19,155,169,49,12,98,12,39,"NA:N,SA:N",0E3|1A1|2A19|3A1|4A1|5A4|6A2|7A3|8A3|9E10|10E3|11N1|12E3
44,16848,timeout,388,100,-2124.77,4,9,0.9466,0,4.015415,15,35,153,186,49,13,115,17,34,"NA:N,SA:N",0E1|1E1|2A1|3E1|4E1|5A1|6E1|7E1|8E7|9A12|10E17|11A1|12E5
45,17224,timeout,376,100,-2956.91,4,9,0.9455,0,3.790923,11,41,150,176,50,12,106,17,41,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E3|5E2|6E15|7E3|8A2|9A7|10A1|11A1|12E14
46,17605,timeout,381,100,-2772.26,6,6,0.9443,0,3.754199,12,36,153,179,49,10,112,11,40,"NA:N,SA:N",0E1|1A1|2A1|3E7|4E20|5A1|6A2|7A4|8A3|9E2|10E3|11N1|12E3
47,17976,timeout,371,100,-1693.91,10,3,0.9431,0,4.071130,37,26,150,171,50,15,97,15,45,"NA:N,SA:N",0A1|1E1|2A1|3A1|4A3|5A5|6E5|7A2|8A2|9A1|10A3|11A18|12E20
48,18357,timeout,381,100,-1063.77,7,5,0.9419,0,3.841559,52,39,180,151,50,8,85,10,45,"NA:N,SA:N",0E1|1A14|2A1|3E14|4A14|5A1|6A1|7A18|8A3|9E13|10E6|11N1|12E5
49,18825,timeout,468,100,-1532.36,12,1,0.9404,0,4.030417,119,13,247,171,50,12,99,10,41,"NA:A,SA:N",0A16|1A3|2A13|3A13|4A15|5A20|6A3|7A15|8A7|9A1|10E13|11A10|12A3
50,19216,timeout,391,100,-2005.65,5,7,0.9391,0,4.120063,6,26,153,189,49,13,118,16,41,"NA:N,SA:N",0E1|1A1|2A2|3E2|4E11|5A1|6A1|7A1|8E3|9E3|10E3|11N1|12E3
51,19589,timeout,373,100,-1151.37,4,8,0.9380,0,4.163308,18,24,150,173,50,6,110,10,44,"NA:N,SA:N",0E1|1E1|2E1|3E7|4E8|5A11|6A4|7A2|8A1|9E1|10E2|11N1|12E3
52,19968,timeout,379,100,-2171.47,5,7,0.9368,0,4.241013,18,39,155,174,50,14,102,18,42,"NA:N,SA:N",0E1|1E1|2A11|3A2|4E20|5A3|6E12|7A1|8A1|9E1|10E2|11N1|12E2
53,20466,timeout,498,100,-1016.30,12,1,0.9352,0,4.333257,133,6,250,198,50,18,121,15,44,"NA:A,SA:N",0A17|1A8|2A20|3A20|4A14|5A20|6A20|7A6|8A1|9A4|10E6|11A1|12A2
54,20840,timeout,374,100,-2880.94,10,3,0.9340,0,5.029465,30,21,150,174,50,14,102,13,45,"NA:N,SA:N",0A1|1E2|2A1|3A1|4E10|5A2|6A14|7A2|8A1|9A5|10E9|11A1|12A2
55,21225,win,385,71,-445.09,13,0,0.9328,0,4.934066,180,0,239,111,35,8,57,5,31,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A18|5A20|6A20|7A15|8A1|9A1|10A3|11A12|12A10
56,21584,timeout,359,100,-1191.23,7,6,0.9317,0,4.860828,46,30,155,154,50,12,83,15,47,"NA:N,SA:N",0E2|1A6|2A2|3E3|4A15|5A20|6E10|7A1|8E9|9E3|10A1|11A1|12E3
57,21932,timeout,348,100,-992.14,7,5,0.9305,0,5.236255,42,42,160,138,50,2,78,4,49,"NA:N,SA:N",0A2|1A2|2A17|3A16|4A1|5A1|6E12|7A3|8E6|9E8|10E8|11N1|12E8
58,22311,timeout,379,100,-1848.16,4,8,0.9293,0,5.281976,8,30,153,177,49,12,107,16,35,"NA:N,SA:N",0E1|1E1|2E3|3A1|4E19|5A2|6A1|7A4|8E1|9E1|10E2|11N1|12E2
59,22638,timeout,327,100,-1266.87,7,5,0.9283,0,5.404001,71,42,150,127,50,6,64,7,41,"NA:N,SA:N",0A17|1A20|2A3|3A1|4A10|5A19|6E19|7A1|8E11|9E4|10E4|11N1|12E4
60,22996,timeout,358,100,-2149.75,4,8,0.9272,0,5.903453,26,48,150,158,50,11,90,14,41,"NA:N,SA:N",0E1|1E1|2E8|3E3|4E20|5A15|6A1|7A9|8A1|9E6|10E4|11N1|12E5
61,23349,timeout,353,100,-1923.25,3,9,0.9261,0,6.544392,24,48,150,153,50,11,85,15,42,"NA:N,SA:N",0E1|1E1|2E3|3E1|4E17|5A14|6A2|7A8|8E18|9E2|10E2|11N1|12E3
62,23712,timeout,363,100,-1494.93,7,5,0.9249,0,6.537371,56,37,170,143,50,6,80,7,44,"NA:N,SA:N",0A4|1A20|2A5|3E6|4A2|5A12|6E14|7A1|8A12|9E9|10E4|11N1|12E4
63,24099,timeout,387,100,-2640.52,9,4,0.9237,0,7.006929,37,28,160,177,50,12,106,12,44,"NA:N,SA:A",0E1|1E1|2A1|3A1|4E7|5A1|6E19|7A1|8A1|9A16|10A2|11A10|12A4
64,24442,timeout,343,100,-1537.59,6,6,0.9226,0,7.609775,54,57,165,128,50,2,67,6,45,"NA:N,SA:N",0E6|1E9|2A3|3A2|4A3|5A8|6A20|7A18|8E20|9E9|10E7|11N1|12E6
65,24832,timeout,390,100,-1417.35,8,5,0.9214,0,7.910419,65,28,185,155,50,9,87,11,43,"NA:N,SA:N",0A14|1A20|2A20|3E6|4A1|5A1|6E5|7A7|8E6|9E8|10E3|11A1|12A1
66,25190,timeout,358,100,-2060.96,3,10,0.9202,0,7.134320,16,58,150,158,50,5,95,11,40,"NA:E,SA:N",0E2|1E2|2E3|3E2|4E3|5E2|6E3|7E7|8E14|9A1|10A14|11A1|12E20
67,25529,timeout,339,100,-1062.84,7,5,0.9192,0,6.931951,69,48,160,129,50,9,61,12,44,"NA:N,SA:N",0A20|1A20|2A2|3A17|4A7|5A2|6E19|7A1|8E17|9E4|10E5|11N1|12E3
68,25882,timeout,353,100,-1355.04,7,5,0.9180,0,6.453702,40,29,153,151,49,13,81,13,41,"NA:N,SA:N",0E1|1A3|2A1|3E1|4A3|5A13|6E6|7A1|8A2|9A17|10E18|11N1|12E3
69,26234,timeout,352,100,-1930.34,7,5,0.9169,0,6.962204,40,30,155,147,50,5,83,8,43,"NA:N,SA:N",0A3|1A1|2A20|3E11|4A1|5A13|6A1|7A1|8E7|9E3|10E4|11N1|12E5
70,26568,timeout,334,100,-927.56,6,6,0.9159,0,7.266942,87,54,165,119,50,6,55,9,48,"NA:N,SA:N",0A5|1A5|2A20|3E3|4A20|5A17|6E8|7A20|8E14|9E10|10E10|11N1|12E9
71,26926,timeout,358,100,-1479.55,6,6,0.9147,0,8.063500,44,36,150,158,50,13,89,14,38,"NA:N,SA:N",0E2|1E1|2A1|3A1|4E14|5A20|6A1|7A1|8A20|9E14|10E3|11N1|12E2
72,27301,timeout,375,100,-2794.93,7,5,0.9135,0,8.366670,24,41,153,174,48,15,100,16,39,"NA:N,SA:N",0A5|1E3|2A1|3A1|4E14|5A2|6A3|7A10|8A2|9E15|10E5|11N1|12E4
73,27682,timeout,381,100,-1782.33,9,4,0.9123,0,8.610355,47,23,164,167,50,11,96,12,40,"NA:N,SA:A",0E1|1E8|2A2|3E1|4E13|5A5|6A3|7A7|8A5|9A5|10A15|11A4|12A1
74,28054,timeout,372,100,-2399.94,5,8,0.9112,0,8.678964,22,23,152,170,50,10,101,13,41,"NA:N,SA:N",0E1|1E1|2E3|3E2|4E3|5A11|6E6|7A2|8A1|9A6|10E5|11A2|12E2
75,28415,timeout,361,100,-1742.15,8,5,0.9100,0,9.300184,29,26,152,159,50,9,92,9,38,"NA:N,SA:A",0E1|1E1|2E1|3E9|4A1|5A1|6E14|7A13|8A8|9A2|10A1|11A2|12A1
76,28788,timeout,373,100,-2190.67,5,8,0.9088,0,9.422392,28,36,155,168,50,10,99,15,40,"NA:N,SA:N",0E1|1E1|2A5|3E7|4E3|5A2|6E1|7E1|8E2|9A1|10E20|11A19|12A1
77,29171,timeout,383,100,-1444.78,5,7,0.9076,0,10.090350,11,29,152,181,50,15,108,18,39,"NA:N,SA:N",0E1|1E1|2A2|3E1|4A3|5A3|6E18|7A2|8A1|9E2|10E3|11N1|12E3
78,29536,timeout,365,100,-2241.05,6,6,0.9065,0,10.807242,36,29,155,161,49,5,97,7,41,"NA:N,SA:N",0A3|1A1|2A1|3E10|4E9|5A20|6A9|7A2|8E1|9E3|10E3|11N1|12E3
79,29891,timeout,355,100,-2066.86,4,9,0.9053,0,11.165407,31,33,152,153,50,3,92,7,36,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E2|5E3|6E18|7A20|8A3|9A4|10E3|11A4|12E3
80,30267,timeout,376,100,-1353.75,10,3,0.9042,0,11.549006,33,28,160,166,50,10,97,10,47,"NA:A,SA:N",0A8|1A1|2A12|3A2|4A3|5A2|6A1|7A2|8A1|9E10|10E9|11A1|12E9
81,30663,timeout,396,100,-2061.31,10,3,0.9029,0,11.356538,14,16,150,196,50,19,119,18,42,"NA:N,SA:N",0A1|1E3|2A2|3A1|4E11|5A1|6A1|7A1|8A4|9A1|10A1|11A1|12E2
82,31017,timeout,354,100,-2302.77,8,5,0.9018,0,12.990875,32,38,153,152,49,6,87,7,43,"NA:N,SA:N",0E1|1E3|2A3|3E7|4A1|5A5|6E7|7A2|8A1|9A2|10A1|11A17|12E20
83,31429,timeout,412,100,-2057.62,7,6,0.9005,0,13.410915,69,34,198,164,50,12,94,14,48,"NA:N,SA:A",0E1|1E1|2E1|3E1|4E10|5A1|6E20|7A3|8A16|9A9|10A2|11A20|12A18
84,31796,timeout,367,100,-1340.30,6,6,0.8993,0,13.591515,24,17,150,167,50,7,102,10,41,"NA:N,SA:N",0E1|1A7|2A2|3E9|4A3|5A5|6A1|7A6|8E1|9E3|10E2|11N1|12E1
85,32235,timeout,439,100,-1577.39,11,2,0.8979,0,13.434243,76,18,215,174,50,7,107,7,46,"NA:N,SA:N",0A7|1A2|2A16|3E17|4A1|5A16|6A2|7A20|8A1|9E1|10A1|11A8|12A2
86,32591,timeout,356,100,-2331.25,5,7,0.8968,0,13.255855,32,29,150,156,50,7,92,10,41,"NA:N,SA:N",0E1|1E1|2A16|3E14|4E7|5A1|6A1|7A7|8A7|9E2|10E2|11N1|12E2
87,33004,timeout,413,100,-2250.14,9,4,0.8955,0,13.341222,59,20,195,168,50,3,104,6,46,"NA:N,SA:N",0A5|1A1|2A2|3A2|4A20|5A20|6E5|7A7|8A1|9E3|10E1|11A1|12E11
88,33433,timeout,429,100,-2217.95,8,5,0.8941,0,13.583810,71,37,204,175,50,13,102,16,47,"NA:N,SA:A",0E1|1A1|2E1|3A1|4A1|5E3|6E12|7A2|8E20|9A20|10A19|11A20|12A7
89,33786,timeout,353,100,-1499.34,2,10,0.8930,0,13.506184,30,44,153,151,49,6,88,11,44,"NA:N,SA:N",0E1|1E1|2E1|3E7|4E17|5A20|6E1|7A10|8E7|9E3|10E3|11N1|12E3
90,34169,timeout,383,100,-2319.76,3,9,0.8918,0,14.220434,7,29,150,183,50,13,113,18,41,"NA:N,SA:N",0E1|1E1|2E1|3E2|4E7|5A3|6E8|7A3|8A1|9E3|10E3|11N1|12E3
91,34541,timeout,372,100,-1993.86,5,7,0.8906,0,14.009061,24,45,152,170,50,17,95,20,35,"NA:N,SA:N",0A3|1A2|2A2|3E9|4E7|5A16|6E3|7A1|8E18|9E2|10E3|11N1|12E3
92,34888,timeout,347,100,-1726.95,8,5,0.8895,0,13.502364,42,47,150,147,50,11,77,13,40,"NA:N,SA:N",0E1|1A1|2E1|3A2|4E6|5A8|6A1|7A4|8A4|9A3|10E19|11A19|12E20
93,35323,timeout,435,100,-1500.11,1,11,0.8881,0,13.430930,13,44,197,208,30,3,128,10,25,"NA:N,SA:N",0E1|1E1|2E1|3E5|4E8|5E7|6E7|7A13|8E7|9E2|10E2|11N1|12E3
94,35670,timeout,347,100,-1221.31,6,6,0.8870,0,12.510312,59,41,160,137,50,7,72,10,43,"NA:N,SA:N",0E1|1E3|2A16|3A19|4A2|5A1|6A1|7A20|8E19|9E11|10E3|11N1|12E4
95,36030,timeout,360,100,-1439.07,7,6,0.8859,0,12.328917,34,28,146,167,47,12,95,12,39,"NA:N,SA:N",0E1|1E1|2A3|3E1|4E10|5A3|6E7|7A2|8A1|9A2|10A14|11A9|12E8
96,36497,timeout,467,100,-1844.43,11,2,0.8844,0,11.737890,95,11,239,178,50,7,111,6,49,"NA:N,SA:A",0A18|1A17|2A1|3E3|4A1|5A20|6E8|7A10|8A1|9A3|10A7|11A1|12A16
97,36877,timeout,380,100,-1059.92,4,9,0.8832,0,11.342459,80,149,189,141,50,6,76,11,42,"NA:E,SA:A",0E16|1E16|2E16|3E17|4E17|5E17|6E16|7E16|8E18|9A20|10A20|11A20|12A20
98,37234,timeout,357,100,-2007.97,6,7,0.8821,0,10.410498,53,42,162,145,50,8,78,12,41,"NA:N,SA:A",0E1|1E1|2E1|3E4|4E17|5E4|6E14|7A17|8A1|9A3|10A20|11A9|12A3
99,37593,timeout,359,100,-1617.57,10,3,0.8810,0,10.413855,41,29,152,157,50,13,85,12,42,"NA:N,SA:N",0A3|1A5|2A2|3E1|4A10|5A1|6E20|7A1|8A12|9A1|10E8|11A3|12A3
100,38013,timeout,420,100,-229.22,9,3,0.8796,0,10.487212,180,49,260,110,50,1,50,1,46,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E14|10E17|11N1|12E18
101,38365,timeout,352,100,-2043.84,6,6,0.8785,0,11.312143,37,32,150,152,50,8,87,10,44,"NA:N,SA:N",0E1|1A4|2A20|3E11|4A2|5A5|6E12|7A2|8A4|9E2|10E3|11N1|12E3
102,38712,timeout,347,100,-1393.36,8,4,0.8774,0,10.822047,43,32,150,147,50,12,77,13,43,"NA:N,SA:N",0A12|1A2|2A15|3E9|4A1|5A2|6E15|7A8|8A1|9A2|10E4|11N1|12E4
103,39057,timeout,345,100,-1530.97,4,9,0.8763,0,10.914861,45,50,152,143,50,9,75,14,46,"NA:N,SA:N",0E1|1E1|2E1|3E2|4E2|5E3|6E11|7E9|8A3|9A4|10A18|11A20|12E20
104,39413,timeout,356,100,-2088.51,6,6,0.8752,0,10.851776,28,33,150,156,50,11,87,13,44,"NA:N,SA:N",0A3|1A1|2A1|3E1|4E3|5A1|6E16|7A20|8A2|9E8|10E3|11N1|12E2
105,39800,timeout,387,100,-2205.54,1,12,0.8740,0,11.446823,13,118,165,179,43,5,110,12,35,"NA:E,SA:N",0E6|1E5|2E5|3E8|4E6|5E6|6E12|7E5|8E6|9E19|10E20|11A13|12E20
106,40146,timeout,346,100,-2081.24,6,6,0.8729,0,11.434832,39,38,150,146,50,8,81,10,41,"NA:N,SA:N",0E1|1A1|2A6|3E11|4A18|5A3|6E19|7A10|8A1|9E3|10E2|11N1|12E2
107,40497,timeout,351,100,-1357.12,6,7,0.8718,0,11.598971,65,47,167,134,50,7,68,11,45,"NA:N,SA:A",0E1|1E1|2E1|3E1|4E11|5E12|6E20|7A14|8A15|9A14|10A2|11A1|12A19
108,40863,timeout,366,100,-1771.45,6,6,0.8706,0,11.765755,34,34,152,164,50,12,93,15,44,"NA:N,SA:N",0E3|1A10|2A8|3E3|4A2|5A11|6E15|7A1|8A2|9E4|10E5|11N1|12E4
109,41207,timeout,344,100,-2974.19,8,5,0.8695,0,12.302647,38,49,150,144,50,7,77,10,43,"NA:N,SA:N",0A3|1E4|2A9|3A1|4E20|5A3|6E20|7A16|8A1|9A1|10E2|11A4|12E3
110,41584,timeout,377,100,-1735.16,8,4,0.8683,0,13.626286,39,14,150,177,50,17,103,17,42,"NA:N,SA:N",0A18|1E3|2A1|3A1|4E7|5A10|6A4|7A1|8A2|9A2|10E2|11N1|12E2
111,41923,timeout,339,100,-1707.96,5,7,0.8672,0,12.362972,46,51,150,139,50,9,73,12,41,"NA:N,SA:N",0E1|1E4|2A5|3E4|4A17|5A1|6E20|7A20|8A3|9E17|10E3|11N1|12E2
112,42376,timeout,453,100,-1434.69,6,7,0.8658,0,12.054206,95,32,234,169,50,7,101,12,43,"NA:N,SA:A",0E1|1E1|2E1|3E1|4E6|5E3|6E19|7A18|8A3|9A20|10A14|11A20|12A20
113,42713,timeout,337,100,-2367.70,7,6,0.8647,0,11.781976,54,58,152,135,50,9,66,12,45,"NA:N,SA:N",0E1|1E1|2A1|3E12|4E9|5A4|6E15|7A20|8A11|9A2|10E20|11A2|12A14
114,43096,timeout,383,100,-1297.69,12,1,0.8635,0,11.396092,69,7,167,166,50,13,93,12,41,"NA:A,SA:N",0A10|1A3|2A14|3A2|4A4|5A8|6A4|7A1|8A1|9A1|10E7|11A15|12A6
115,43438,timeout,342,100,-1221.76,2,10,0.8624,0,10.988817,32,51,150,142,50,6,78,13,38,"NA:N,SA:N",0E1|1E1|2E1|3E1|4E2|5E2|6E20|7A19|8A13|9E17|10E3|11N1|12E3
116,43809,timeout,371,100,-1917.89,7,6,0.8613,0,11.170052,28,31,153,170,48,13,97,15,41,"NA:N,SA:N",0E1|1E1|2A1|3E3|4A3|5A1|6E20|7A18|8A1|9A2|10E4|11A2|12E2
117,44154,timeout,345,100,-2408.21,8,5,0.8602,0,10.397284,54,39,150,145,50,10,77,11,47,"NA:N,SA:N",0E1|1E1|2A6|3E1|4A1|5A20|6E16|7A1|8A6|9A1|10A4|11A15|12E20
118,44509,timeout,355,100,-1920.37,4,9,0.8591,0,10.379308,34,44,150,155,50,6,90,12,42,"NA:N,SA:N",0E1|1E1|2E1|3E4|4E1|5E1|6E13|7E16|8A6|9A20|10A1|11A7|12E6
